tkid,StringId,bustup,minihead
747,lord_1_yasuda_akimoto,Portraits/747_lord_1_yasuda_akimoto_bustup_normal.png,Portraits/747_lord_1_yasuda_akimoto_minihead_normal.png
748,lord_1_yasuda_nagahide,Portraits/748_lord_1_yasuda_nagahide_bustup_normal.png,Portraits/748_lord_1_yasuda_nagahide_minihead_normal.png
749,lord_1_yanagihara_hyoe,Portraits/749_lord_1_yanagihara_hyoe_bustup_normal.png,Portraits/749_lord_1_yanagihara_hyoe_minihead_normal.png
750,lord_1_yamagata,Portraits/750_lord_1_yamagata_bustup_normal.png,Portraits/750_lord_1_yamagata_minihead_normal.png
751,lord_1_yamazaki_henie,Portraits/751_lord_1_yamazaki_henie_bustup_normal.png,Portraits/751_lord_1_yamazaki_henie_minihead_normal.png
752,lord_1_yamazaki_7,Portraits/752_lord_1_yamazaki_7_bustup_normal.png,Portraits/752_lord_1_yamazaki_7_minihead_normal.png
753,lord_1_yamada_arinobu,Portraits/753_lord_1_yamada_arinobu_bustup_normal.png,Portraits/753_lord_1_yamada_arinobu_minihead_normal.png
754,lord_1_yamada_nagamasa,Portraits/754_lord_1_yamada_nagamasa_bustup_normal.png,Portraits/754_lord_1_yamada_nagamasa_minihead_normal.png
755,lord_1_yamada_sooshoo,Portraits/755_lord_1_yamada_sooshoo_bustup_normal.png,Portraits/755_lord_1_yamada_sooshoo_minihead_normal.png
756,lord_1_yamanaka_shikanosuke,Portraits/756_lord_1_yamanaka_shikanosuke_bustup_normal.png,Portraits/756_lord_1_yamanaka_shikanosuke_minihead_normal.png
757,lord_1_yamanaka_shunkou,Portraits/757_lord_1_yamanaka_shunkou_bustup_normal.png,Portraits/757_lord_1_yamanaka_shunkou_minihead_normal.png
758,lord_1_yamana_yuu,Portraits/758_lord_1_yamana_yuu_bustup_normal.png,Portraits/758_lord_1_yamana_yuu_minihead_normal.png
759,lord_1_yamana_zentaka,Portraits/759_lord_1_yamana_zentaka_bustup_normal.png,Portraits/759_lord_1_yamana_zentaka_minihead_normal.png
760,lord_1_yamauchi_kazutoyo,Portraits/760_lord_1_yamauchi_kazutoyo_bustup_normal.png,Portraits/760_lord_1_yamauchi_kazutoyo_minihead_normal.png
761,lord_1_yamamoto_kansuke,Portraits/761_lord_1_yamamoto_kansuke_bustup_normal.png,Portraits/761_lord_1_yamamoto_kansuke_minihead_normal.png
762,lord_1_yuasa_gosuke,Portraits/762_lord_1_yuasa_gosuke_bustup_normal.png,Portraits/762_lord_1_yuasa_gosuke_minihead_normal.png
763,lord_1_yuki,Portraits/763_lord_1_yuki_bustup_normal.png,Portraits/763_lord_1_yuki_minihead_normal.png
764,lord_1_yuki_hideyasu,Portraits/764_lord_1_yuki_hideyasu_bustup_normal.png,Portraits/764_lord_1_yuki_hideyasu_minihead_normal.png
765,lord_1_yuki_matsurigoto,Portraits/765_lord_1_yuki_matsurigoto_bustup_normal.png,Portraits/765_lord_1_yuki_matsurigoto_minihead_normal.png
766,lord_1_yusa,Portraits/766_lord_1_yusa_bustup_normal.png,Portraits/766_lord_1_yusa_minihead_normal.png
767,lord_1_yuri_kanenosuke,Portraits/767_lord_1_yuri_kanenosuke_bustup_normal.png,Portraits/767_lord_1_yuri_kanenosuke_minihead_normal.png
768,lord_1_yokoya_sakon,Portraits/768_lord_1_yokoya_sakon_bustup_normal.png,Portraits/768_lord_1_yokoya_sakon_minihead_normal.png
769,lord_1_yoshie_kagekatsu,Portraits/769_lord_1_yoshie_kagekatsu_bustup_normal.png,Portraits/769_lord_1_yoshie_kagekatsu_minihead_normal.png
770,lord_1_yoshioka_kenpoo,Portraits/770_lord_1_yoshioka_kenpoo_bustup_normal.png,Portraits/770_lord_1_yoshioka_kenpoo_minihead_normal.png
771,lord_1_yoshioka_seijuroo,Portraits/771_lord_1_yoshioka_seijuroo_bustup_normal.png,Portraits/771_lord_1_yoshioka_seijuroo_minihead_normal.png
772,lord_1_yoshioka_denshiroo,Portraits/772_lord_1_yoshioka_denshiroo_bustup_normal.png,Portraits/772_lord_1_yoshioka_denshiroo_minihead_normal.png
773,lord_1_yoshioka_nagazane,Portraits/773_lord_1_yoshioka_nagazane_bustup_normal.png,Portraits/773_lord_1_yoshioka_nagazane_minihead_normal.png
774,lord_1_yoshida,Portraits/774_lord_1_yoshida_bustup_normal.png,Portraits/774_lord_1_yoshida_minihead_normal.png
775,dead_lord_1_yoshida_7,Portraits/775_dead_lord_1_yoshida_7_bustup_normal.png,Portraits/775_dead_lord_1_yoshida_7_minihead_normal.png
776,lord_1_yoshida_masashige,Portraits/776_lord_1_yoshida_masashige_bustup_normal.png,Portraits/776_lord_1_yoshida_masashige_minihead_normal.png
777,lord_1_yoshida_yasutoshi,Portraits/777_lord_1_yoshida_yasutoshi_bustup_normal.png,Portraits/777_lord_1_yoshida_yasutoshi_minihead_normal.png
778,lord_1_yoshihiro,Portraits/778_lord_1_yoshihiro_bustup_normal.png,Portraits/778_lord_1_yoshihiro_minihead_normal.png
779,lord_1_yoshimi,Portraits/779_lord_1_yoshimi_bustup_normal.png,Portraits/779_lord_1_yoshimi_minihead_normal.png
780,lord_1_yose_kurando,Portraits/780_lord_1_yose_kurando_bustup_normal.png,Portraits/780_lord_1_yose_kurando_minihead_normal.png
781,lord_1_yodoya_tsunayasu,Portraits/781_lord_1_yodoya_tsunayasu_bustup_normal.png,Portraits/781_lord_1_yodoya_tsunayasu_minihead_normal.png
782,lord_1_yanada_toozaemon,Portraits/782_lord_1_yanada_toozaemon_bustup_normal.png,Portraits/782_lord_1_yanada_toozaemon_minihead_normal.png
783,lord_1_yorika_sakyo,Portraits/783_lord_1_yorika_sakyo_bustup_normal.png,Portraits/783_lord_1_yorika_sakyo_minihead_normal.png
784,lord_1_ryuzoji_chikaie,Portraits/784_lord_1_ryuzoji_chikaie_bustup_normal.png,Portraits/784_lord_1_ryuzoji_chikaie_minihead_normal.png
785,lord_1_ryuzoji,Portraits/785_lord_1_ryuzoji_bustup_normal.png,Portraits/785_lord_1_ryuzoji_minihead_normal.png
786,lord_1_ryuzoji_11,Portraits/786_lord_1_ryuzoji_11_bustup_normal.png,Portraits/786_lord_1_ryuzoji_11_minihead_normal.png
787,lord_1_ryuzoji_8,Portraits/787_lord_1_ryuzoji_8_bustup_normal.png,Portraits/787_lord_1_ryuzoji_8_minihead_normal.png
788,lord_1_ryuzoji_3,Portraits/788_lord_1_ryuzoji_3_bustup_normal.png,Portraits/788_lord_1_ryuzoji_3_minihead_normal.png
789,lord_1_rusu,Portraits/789_lord_1_rusu_bustup_normal.png,Portraits/789_lord_1_rusu_minihead_normal.png
790,lord_1_rokkaku_shou,Portraits/790_lord_1_rokkaku_shou_bustup_normal.png,Portraits/790_lord_1_rokkaku_shou_minihead_normal.png
791,lord_1_rokkaku_2,Portraits/791_lord_1_rokkaku_2_bustup_normal.png,Portraits/791_lord_1_rokkaku_2_minihead_normal.png
792,lord_1_wakabayashi_shigeoki,Portraits/792_lord_1_wakabayashi_shigeoki_bustup_normal.png,Portraits/792_lord_1_wakabayashi_shigeoki_minihead_normal.png
793,lord_1_kyouzaka_yasuharu,Portraits/793_lord_1_kyouzaka_yasuharu_bustup_normal.png,Portraits/793_lord_1_kyouzaka_yasuharu_minihead_normal.png
794,lord_1_bunbu_mitsuyoshi,Portraits/794_lord_1_bunbu_mitsuyoshi_bustup_normal.png,Portraits/794_lord_1_bunbu_mitsuyoshi_minihead_normal.png
795,lord_1_wada_akira,Portraits/795_lord_1_wada_akira_bustup_normal.png,Portraits/795_lord_1_wada_akira_minihead_normal.png
796,lord_1_wada_koremasa,Portraits/796_lord_1_wada_koremasa_bustup_normal.png,Portraits/796_lord_1_wada_koremasa_minihead_normal.png
797,lord_1_watanabe_kanbei,Portraits/797_lord_1_watanabe_kanbei_bustup_normal.png,Portraits/797_lord_1_watanabe_kanbei_minihead_normal.png
798,lord_1_watanabe_moritsuna,Portraits/798_lord_1_watanabe_moritsuna_bustup_normal.png,Portraits/798_lord_1_watanabe_moritsuna_minihead_normal.png
799,lord_1_watari,Portraits/799_lord_1_watari_bustup_normal.png,Portraits/799_lord_1_watari_minihead_normal.png
800,lord_1_uesugi_norimasa,Portraits/800_lord_1_uesugi_norimasa_bustup_normal.png,Portraits/800_lord_1_uesugi_norimasa_minihead_normal.png
801,dead_lord_1_takeda_2,Portraits/801_dead_lord_1_takeda_2_bustup_normal.png,Portraits/801_dead_lord_1_takeda_2_minihead_normal.png
802,lord_1_ouchi_yoshitaka,Portraits/802_lord_1_ouchi_yoshitaka_bustup_normal.png,Portraits/802_lord_1_ouchi_yoshitaka_minihead_normal.png
803,dead_lord_1_oda_2,Portraits/803_dead_lord_1_oda_2_bustup_normal.png,Portraits/803_dead_lord_1_oda_2_minihead_normal.png
804,lord_1_matsudaira_hirotada,Portraits/804_lord_1_matsudaira_hirotada_bustup_normal.png,Portraits/804_lord_1_matsudaira_hirotada_minihead_normal.png
805,lord_1_hirate_masahide,Portraits/805_lord_1_hirate_masahide_bustup_normal.png,Portraits/805_lord_1_hirate_masahide_minihead_normal.png
806,lord_1_kuki_kiyotaka,Portraits/806_lord_1_kuki_kiyotaka_bustup_normal.png,Portraits/806_lord_1_kuki_kiyotaka_minihead_normal.png
807,lord_1_hatakeyama,Portraits/807_lord_1_hatakeyama_bustup_normal.png,Portraits/807_lord_1_hatakeyama_minihead_normal.png
808,lord_1_akamatsu_harumasa,Portraits/808_lord_1_akamatsu_harumasa_bustup_normal.png,Portraits/808_lord_1_akamatsu_harumasa_minihead_normal.png
809,lord_1_shouni_fuyuhisa,Portraits/809_lord_1_shouni_fuyuhisa_bustup_normal.png,Portraits/809_lord_1_shouni_fuyuhisa_minihead_normal.png
810,lord_1_arima,Portraits/810_lord_1_arima_bustup_normal.png,Portraits/810_lord_1_arima_minihead_normal.png
811,dead_lord_1_otomo_1,Portraits/811_dead_lord_1_otomo_1_bustup_normal.png,Portraits/811_dead_lord_1_otomo_1_minihead_normal.png
812,lord_1_honganji_shounyo,Portraits/812_lord_1_honganji_shounyo_bustup_normal.png,Portraits/812_lord_1_honganji_shounyo_minihead_normal.png
813,lord_1_daihoji,Portraits/813_lord_1_daihoji_bustup_normal.png,Portraits/813_lord_1_daihoji_minihead_normal.png
814,lord_1_shiba_yoshitomi,Portraits/814_lord_1_shiba_yoshitomi_bustup_normal.png,Portraits/814_lord_1_shiba_yoshitomi_minihead_normal.png
815,lord_1_oda_nobutomo,Portraits/815_lord_1_oda_nobutomo_bustup_normal.png,Portraits/815_lord_1_oda_nobutomo_minihead_normal.png
816,lord_1_hosokawa_shi,Portraits/816_lord_1_hosokawa_shi_bustup_normal.png,Portraits/816_lord_1_hosokawa_shi_minihead_normal.png
817,lord_1_rokkaku_tei,Portraits/817_lord_1_rokkaku_tei_bustup_normal.png,Portraits/817_lord_1_rokkaku_tei_minihead_normal.png
818,lord_1_shimazu_katsuhisa,Portraits/818_lord_1_shimazu_katsuhisa_bustup_normal.png,Portraits/818_lord_1_shimazu_katsuhisa_minihead_normal.png
819,dead_lord_1_tsutsui_4,Portraits/819_dead_lord_1_tsutsui_4_bustup_normal.png,Portraits/819_dead_lord_1_tsutsui_4_minihead_normal.png
820,lord_1_nikaido,Portraits/820_lord_1_nikaido_bustup_normal.png,Portraits/820_lord_1_nikaido_minihead_normal.png
821,lord_1_ichinomiya_zuibasai,Portraits/821_lord_1_ichinomiya_zuibasai_bustup_normal.png,Portraits/821_lord_1_ichinomiya_zuibasai_minihead_normal.png
822,lord_1_arima_sei,Portraits/822_lord_1_arima_sei_bustup_normal.png,Portraits/822_lord_1_arima_sei_minihead_normal.png
823,dead_lord_1_sagara_1,Portraits/823_dead_lord_1_sagara_1_bustup_normal.png,Portraits/823_dead_lord_1_sagara_1_minihead_normal.png
824,lord_1_murakami_yoshimitsu,Portraits/824_lord_1_murakami_yoshimitsu_bustup_normal.png,Portraits/824_lord_1_murakami_yoshimitsu_minihead_normal.png
825,lord_1_iwama_oguma,Portraits/825_lord_1_iwama_oguma_bustup_normal.png,Portraits/825_lord_1_iwama_oguma_minihead_normal.png
826,lord_1_ganshojii_masakage,Portraits/826_lord_1_ganshojii_masakage_bustup_normal.png,Portraits/826_lord_1_ganshojii_masakage_minihead_normal.png
827,lord_1_matsunaga_nagayori,Portraits/827_lord_1_matsunaga_nagayori_bustup_normal.png,Portraits/827_lord_1_matsunaga_nagayori_minihead_normal.png
828,lord_1_mori_hidemoto,Portraits/828_lord_1_mori_hidemoto_bustup_normal.png,Portraits/828_lord_1_mori_hidemoto_minihead_normal.png
829,lord_1_otsuki_kyuuhaku,Portraits/829_lord_1_otsuki_kyuuhaku_bustup_normal.png,Portraits/829_lord_1_otsuki_kyuuhaku_minihead_normal.png
830,lord_1_yusa_shinkyou,Portraits/830_lord_1_yusa_shinkyou_bustup_normal.png,Portraits/830_lord_1_yusa_shinkyou_minihead_normal.png
831,lord_1_takakita_shotetsu,Portraits/831_lord_1_takakita_shotetsu_bustup_normal.png,Portraits/831_lord_1_takakita_shotetsu_minihead_normal.png
832,lord_1_reizei_takahiro,Portraits/832_lord_1_reizei_takahiro_bustup_normal.png,Portraits/832_lord_1_reizei_takahiro_minihead_normal.png
833,lord_1_sagara_takeshinin,Portraits/833_lord_1_sagara_takeshinin_bustup_normal.png,Portraits/833_lord_1_sagara_takeshinin_minihead_normal.png
834,lord_1_iida_okihide,Portraits/834_lord_1_iida_okihide_bustup_normal.png,Portraits/834_lord_1_iida_okihide_minihead_normal.png
835,lord_1_kodama_narikata,Portraits/835_lord_1_kodama_narikata_bustup_normal.png,Portraits/835_lord_1_kodama_narikata_minihead_normal.png
836,lord_1_shirai_katahide,Portraits/836_lord_1_shirai_katahide_bustup_normal.png,Portraits/836_lord_1_shirai_katahide_minihead_normal.png
837,lord_1_oda_nobumitsu,Portraits/837_lord_1_oda_nobumitsu_bustup_normal.png,Portraits/837_lord_1_oda_nobumitsu_minihead_normal.png
838,lord_1_oyamada_nobuari,Portraits/838_lord_1_oyamada_nobuari_bustup_normal.png,Portraits/838_lord_1_oyamada_nobuari_minihead_normal.png
839,lord_1_amago_kunihisa,Portraits/839_lord_1_amago_kunihisa_bustup_normal.png,Portraits/839_lord_1_amago_kunihisa_minihead_normal.png
840,dead_lord_1_amago_1,Portraits/840_dead_lord_1_amago_1_bustup_normal.png,Portraits/840_dead_lord_1_amago_1_minihead_normal.png
841,lord_1_sakaii_daizen,Portraits/841_lord_1_sakaii_daizen_bustup_normal.png,Portraits/841_lord_1_sakaii_daizen_minihead_normal.png
842,dead_lord_1_bessho_2,Portraits/842_dead_lord_1_bessho_2_bustup_normal.png,Portraits/842_dead_lord_1_bessho_2_minihead_normal.png
843,lord_1_shido_hiroyoshi,Portraits/843_lord_1_shido_hiroyoshi_bustup_normal.png,Portraits/843_lord_1_shido_hiroyoshi_minihead_normal.png
844,lord_1_nabeshima,Portraits/844_lord_1_nabeshima_bustup_normal.png,Portraits/844_lord_1_nabeshima_minihead_normal.png
845,lord_1_kamiya_shoosaku,Portraits/845_lord_1_kamiya_shoosaku_bustup_normal.png,Portraits/845_lord_1_kamiya_shoosaku_minihead_normal.png
846,lord_1_naito_okimori,Portraits/846_lord_1_naito_okimori_bustup_normal.png,Portraits/846_lord_1_naito_okimori_minihead_normal.png
847,lord_1_shimazu_sanekisa,Portraits/847_lord_1_shimazu_sanekisa_bustup_normal.png,Portraits/847_lord_1_shimazu_sanekisa_minihead_normal.png
848,lord_1_inoue_motokane,Portraits/848_lord_1_inoue_motokane_bustup_normal.png,Portraits/848_lord_1_inoue_motokane_minihead_normal.png
849,lord_1_tsuda_sootatsu,Portraits/849_lord_1_tsuda_sootatsu_bustup_normal.png,Portraits/849_lord_1_tsuda_sootatsu_minihead_normal.png
850,lord_1_aso_tada,Portraits/850_lord_1_aso_tada_bustup_normal.png,Portraits/850_lord_1_aso_tada_minihead_normal.png
851,lord_1_tsuda_sancho,Portraits/851_lord_1_tsuda_sancho_bustup_normal.png,Portraits/851_lord_1_tsuda_sancho_minihead_normal.png
852,lord_1_sugi_shigenori,Portraits/852_lord_1_sugi_shigenori_bustup_normal.png,Portraits/852_lord_1_sugi_shigenori_minihead_normal.png
853,lord_1_kii_5,Portraits/853_lord_1_kii_5_bustup_normal.png,Portraits/853_lord_1_kii_5_minihead_normal.png
854,lord_1_kasai_seitane,Portraits/854_lord_1_kasai_seitane_bustup_normal.png,Portraits/854_lord_1_kasai_seitane_minihead_normal.png
855,lord_1_ryuzojii_takeshi,Portraits/855_lord_1_ryuzojii_takeshi_bustup_normal.png,Portraits/855_lord_1_ryuzojii_takeshi_minihead_normal.png
856,lord_1_saeki_koreyori,Portraits/856_lord_1_saeki_koreyori_bustup_normal.png,Portraits/856_lord_1_saeki_koreyori_minihead_normal.png
857,lord_1_uku_genmasa,Portraits/857_lord_1_uku_genmasa_bustup_normal.png,Portraits/857_lord_1_uku_genmasa_minihead_normal.png
858,lord_1_futatsugi_jutaka,Portraits/858_lord_1_futatsugi_jutaka_bustup_normal.png,Portraits/858_lord_1_futatsugi_jutaka_minihead_normal.png
859,lord_1_takada_matahei,Portraits/859_lord_1_takada_matahei_bustup_normal.png,Portraits/859_lord_1_takada_matahei_minihead_normal.png
860,template_ninja_male_01,Portraits/860_template_ninja_male_01_bustup_normal.png,Portraits/860_template_ninja_male_01_minihead_normal.png
861,template_ninja_male_01,Portraits/861_template_ninja_male_01_bustup_normal.png,Portraits/861_template_ninja_male_01_minihead_normal.png
862,template_ninja_male_01,Portraits/862_template_ninja_male_01_bustup_normal.png,Portraits/862_template_ninja_male_01_minihead_normal.png
863,template_ninja_male_01,Portraits/863_template_ninja_male_01_bustup_normal.png,Portraits/863_template_ninja_male_01_minihead_normal.png
864,template_kunoichi_01,Portraits/864_template_kunoichi_01_bustup_normal.png,Portraits/864_template_kunoichi_01_minihead_normal.png
865,template_ninja_male_01,Portraits/865_template_ninja_male_01_bustup_normal.png,Portraits/865_template_ninja_male_01_minihead_normal.png
866,template_ninja_male_01,Portraits/866_template_ninja_male_01_bustup_normal.png,Portraits/866_template_ninja_male_01_minihead_normal.png
867,template_ninja_male_01,Portraits/867_template_ninja_male_01_bustup_normal.png,Portraits/867_template_ninja_male_01_minihead_normal.png
868,template_ninja_male_01,Portraits/868_template_ninja_male_01_bustup_normal.png,Portraits/868_template_ninja_male_01_minihead_normal.png
869,template_ninja_male_01,Portraits/869_template_ninja_male_01_bustup_normal.png,Portraits/869_template_ninja_male_01_minihead_normal.png
870,template_ninja_male_01,Portraits/870_template_ninja_male_01_bustup_normal.png,Portraits/870_template_ninja_male_01_minihead_normal.png
871,template_ninja_male_01,Portraits/871_template_ninja_male_01_bustup_normal.png,Portraits/871_template_ninja_male_01_minihead_normal.png
872,template_ninja_male_01,Portraits/872_template_ninja_male_01_bustup_normal.png,Portraits/872_template_ninja_male_01_minihead_normal.png
873,template_ninja_male_01,Portraits/873_template_ninja_male_01_bustup_normal.png,Portraits/873_template_ninja_male_01_minihead_normal.png
874,template_ninja_male_01,Portraits/874_template_ninja_male_01_bustup_normal.png,Portraits/874_template_ninja_male_01_minihead_normal.png
875,template_ninja_male_01,Portraits/875_template_ninja_male_01_bustup_normal.png,Portraits/875_template_ninja_male_01_minihead_normal.png
876,template_ninja_male_01,Portraits/876_template_ninja_male_01_bustup_normal.png,Portraits/876_template_ninja_male_01_minihead_normal.png
877,template_ninja_male_01,Portraits/877_template_ninja_male_01_bustup_normal.png,Portraits/877_template_ninja_male_01_minihead_normal.png
878,template_ninja_male_01,Portraits/878_template_ninja_male_01_bustup_normal.png,Portraits/878_template_ninja_male_01_minihead_normal.png
879,template_ninja_male_01,Portraits/879_template_ninja_male_01_bustup_normal.png,Portraits/879_template_ninja_male_01_minihead_normal.png
880,template_ninja_male_01,Portraits/880_template_ninja_male_01_bustup_normal.png,Portraits/880_template_ninja_male_01_minihead_normal.png
881,template_ninja_male_01,Portraits/881_template_ninja_male_01_bustup_normal.png,Portraits/881_template_ninja_male_01_minihead_normal.png
882,template_ninja_male_01,Portraits/882_template_ninja_male_01_bustup_normal.png,Portraits/882_template_ninja_male_01_minihead_normal.png
883,template_ninja_male_01,Portraits/883_template_ninja_male_01_bustup_normal.png,Portraits/883_template_ninja_male_01_minihead_normal.png
884,template_ninja_male_01,Portraits/884_template_ninja_male_01_bustup_normal.png,Portraits/884_template_ninja_male_01_minihead_normal.png
885,template_ninja_male_01,Portraits/885_template_ninja_male_01_bustup_normal.png,Portraits/885_template_ninja_male_01_minihead_normal.png
886,template_ninja_male_01,Portraits/886_template_ninja_male_01_bustup_normal.png,Portraits/886_template_ninja_male_01_minihead_normal.png
887,template_ninja_male_01,Portraits/887_template_ninja_male_01_bustup_normal.png,Portraits/887_template_ninja_male_01_minihead_normal.png
888,template_ninja_male_01,Portraits/888_template_ninja_male_01_bustup_normal.png,Portraits/888_template_ninja_male_01_minihead_normal.png
889,template_ninja_male_01,Portraits/889_template_ninja_male_01_bustup_normal.png,Portraits/889_template_ninja_male_01_minihead_normal.png
890,template_ninja_male_01,Portraits/890_template_ninja_male_01_bustup_normal.png,Portraits/890_template_ninja_male_01_minihead_normal.png
891,template_ninja_male_01,Portraits/891_template_ninja_male_01_bustup_normal.png,Portraits/891_template_ninja_male_01_minihead_normal.png
892,template_ninja_male_01,Portraits/892_template_ninja_male_01_bustup_normal.png,Portraits/892_template_ninja_male_01_minihead_normal.png
893,template_ninja_male_01,Portraits/893_template_ninja_male_01_bustup_normal.png,Portraits/893_template_ninja_male_01_minihead_normal.png
894,template_ninja_male_01,Portraits/894_template_ninja_male_01_bustup_normal.png,Portraits/894_template_ninja_male_01_minihead_normal.png
895,template_kunoichi_01,Portraits/895_template_kunoichi_01_bustup_normal.png,Portraits/895_template_kunoichi_01_minihead_normal.png
896,template_ninja_male_01,Portraits/896_template_ninja_male_01_bustup_normal.png,Portraits/896_template_ninja_male_01_minihead_normal.png
897,template_ninja_male_01,Portraits/897_template_ninja_male_01_bustup_normal.png,Portraits/897_template_ninja_male_01_minihead_normal.png
898,template_ninja_male_01,Portraits/898_template_ninja_male_01_bustup_normal.png,Portraits/898_template_ninja_male_01_minihead_normal.png
899,template_ninja_male_01,Portraits/899_template_ninja_male_01_bustup_normal.png,Portraits/899_template_ninja_male_01_minihead_normal.png
900,template_ninja_male_01,Portraits/900_template_ninja_male_01_bustup_normal.png,Portraits/900_template_ninja_male_01_minihead_normal.png
901,template_ninja_male_01,Portraits/901_template_ninja_male_01_bustup_normal.png,Portraits/901_template_ninja_male_01_minihead_normal.png
902,template_ninja_male_01,Portraits/902_template_ninja_male_01_bustup_normal.png,Portraits/902_template_ninja_male_01_minihead_normal.png
903,template_ninja_male_01,Portraits/903_template_ninja_male_01_bustup_normal.png,Portraits/903_template_ninja_male_01_minihead_normal.png
904,template_ninja_male_01,Portraits/904_template_ninja_male_01_bustup_normal.png,Portraits/904_template_ninja_male_01_minihead_normal.png
905,template_ninja_male_01,Portraits/905_template_ninja_male_01_bustup_normal.png,Portraits/905_template_ninja_male_01_minihead_normal.png
906,template_ninja_male_01,Portraits/906_template_ninja_male_01_bustup_normal.png,Portraits/906_template_ninja_male_01_minihead_normal.png
907,template_ninja_male_01,Portraits/907_template_ninja_male_01_bustup_normal.png,Portraits/907_template_ninja_male_01_minihead_normal.png
908,template_ninja_male_01,Portraits/908_template_ninja_male_01_bustup_normal.png,Portraits/908_template_ninja_male_01_minihead_normal.png
909,template_ninja_male_01,Portraits/909_template_ninja_male_01_bustup_normal.png,Portraits/909_template_ninja_male_01_minihead_normal.png
910,template_ninja_male_01,Portraits/910_template_ninja_male_01_bustup_normal.png,Portraits/910_template_ninja_male_01_minihead_normal.png
911,template_ninja_male_01,Portraits/911_template_ninja_male_01_bustup_normal.png,Portraits/911_template_ninja_male_01_minihead_normal.png
912,template_ninja_male_01,Portraits/912_template_ninja_male_01_bustup_normal.png,Portraits/912_template_ninja_male_01_minihead_normal.png
913,template_merchant_01,Portraits/913_template_merchant_01_bustup_normal.png,Portraits/913_template_merchant_01_minihead_normal.png
914,template_ninja_male_01,Portraits/914_template_ninja_male_01_bustup_normal.png,Portraits/914_template_ninja_male_01_minihead_normal.png
915,template_merchant_01,Portraits/915_template_merchant_01_bustup_normal.png,Portraits/915_template_merchant_01_minihead_normal.png
916,template_merchant_01,Portraits/916_template_merchant_01_bustup_normal.png,Portraits/916_template_merchant_01_minihead_normal.png
917,template_merchant_01,Portraits/917_template_merchant_01_bustup_normal.png,Portraits/917_template_merchant_01_minihead_normal.png
918,template_merchant_01,Portraits/918_template_merchant_01_bustup_normal.png,Portraits/918_template_merchant_01_minihead_normal.png
919,template_merchant_01,Portraits/919_template_merchant_01_bustup_normal.png,Portraits/919_template_merchant_01_minihead_normal.png
920,template_merchant_01,Portraits/920_template_merchant_01_bustup_normal.png,Portraits/920_template_merchant_01_minihead_normal.png
921,template_merchant_01,Portraits/921_template_merchant_01_bustup_normal.png,Portraits/921_template_merchant_01_minihead_normal.png
922,template_merchant_01,Portraits/922_template_merchant_01_bustup_normal.png,Portraits/922_template_merchant_01_minihead_normal.png
923,template_merchant_01,Portraits/923_template_merchant_01_bustup_normal.png,Portraits/923_template_merchant_01_minihead_normal.png
924,template_merchant_01,Portraits/924_template_merchant_01_bustup_normal.png,Portraits/924_template_merchant_01_minihead_normal.png
925,template_merchant_01,Portraits/925_template_merchant_01_bustup_normal.png,Portraits/925_template_merchant_01_minihead_normal.png
926,template_merchant_01,Portraits/926_template_merchant_01_bustup_normal.png,Portraits/926_template_merchant_01_minihead_normal.png
927,template_merchant_01,Portraits/927_template_merchant_01_bustup_normal.png,Portraits/927_template_merchant_01_minihead_normal.png
928,template_merchant_01,Portraits/928_template_merchant_01_bustup_normal.png,Portraits/928_template_merchant_01_minihead_normal.png
929,template_merchant_01,Portraits/929_template_merchant_01_bustup_normal.png,Portraits/929_template_merchant_01_minihead_normal.png
930,template_merchant_01,Portraits/930_template_merchant_01_bustup_normal.png,Portraits/930_template_merchant_01_minihead_normal.png
931,template_merchant_01,Portraits/931_template_merchant_01_bustup_normal.png,Portraits/931_template_merchant_01_minihead_normal.png
932,template_merchant_01,Portraits/932_template_merchant_01_bustup_normal.png,Portraits/932_template_merchant_01_minihead_normal.png
933,template_merchant_01,Portraits/933_template_merchant_01_bustup_normal.png,Portraits/933_template_merchant_01_minihead_normal.png
934,template_merchant_01,Portraits/934_template_merchant_01_bustup_normal.png,Portraits/934_template_merchant_01_minihead_normal.png
935,template_merchant_01,Portraits/935_template_merchant_01_bustup_normal.png,Portraits/935_template_merchant_01_minihead_normal.png
936,template_merchant_01,Portraits/936_template_merchant_01_bustup_normal.png,Portraits/936_template_merchant_01_minihead_normal.png
937,template_merchant_01,Portraits/937_template_merchant_01_bustup_normal.png,Portraits/937_template_merchant_01_minihead_normal.png
938,template_merchant_01,Portraits/938_template_merchant_01_bustup_normal.png,Portraits/938_template_merchant_01_minihead_normal.png
939,template_merchant_01,Portraits/939_template_merchant_01_bustup_normal.png,Portraits/939_template_merchant_01_minihead_normal.png
940,template_merchant_01,Portraits/940_template_merchant_01_bustup_normal.png,Portraits/940_template_merchant_01_minihead_normal.png
941,template_merchant_01,Portraits/941_template_merchant_01_bustup_normal.png,Portraits/941_template_merchant_01_minihead_normal.png
942,template_merchant_01,Portraits/942_template_merchant_01_bustup_normal.png,Portraits/942_template_merchant_01_minihead_normal.png
943,template_merchant_01,Portraits/943_template_merchant_01_bustup_normal.png,Portraits/943_template_merchant_01_minihead_normal.png
944,template_merchant_01,Portraits/944_template_merchant_01_bustup_normal.png,Portraits/944_template_merchant_01_minihead_normal.png
945,template_merchant_01,Portraits/945_template_merchant_01_bustup_normal.png,Portraits/945_template_merchant_01_minihead_normal.png
