StringId,NameRaw,ChineseName,Culture,Faction
lord_1_kira_4,Kira Chikamasa,吉良 亲正,Culture.nankai,Faction.clan_kira_1
lord_1_hisatake,Hisatake Chikanobu,久武 亲信,Culture.nankai,Faction.clan_hisatake_1
lord_1_hisatake_1,Hisatake En,阿圆,Culture.nankai,Faction.clan_hisatake_1
dead_lord_1_hisatake_2,Hisatake Shogen,久武 昌源,Culture.nankai,Faction.clan_hisatake_1
dead_lord_1_hisatake_3,Hisatake Mugi,牟岐,Culture.nankai,Faction.clan_hisatake_1
lord_1_hisatake_4,Hisatake Chikanao,久武 亲直,Culture.nankai,Faction.clan_hisatake_1
lord_1_hisatake_5,Hisatake Taka,多加,Culture.nankai,Faction.clan_hisatake_1
lord_1_yoshida,Yoshida Shigetoshi,吉田 重俊,Culture.nankai,Faction.clan_yoshida_1
lord_1_yoshida_1,Yoshida Hisa,阿久,Culture.nankai,Faction.clan_yoshida_1
dead_lord_1_yoshida_2,Yoshida Norihiro,吉田 则弘,Culture.nankai,Faction.clan_yoshida_1
dead_lord_1_yoshida_3,Yoshida Chiku,知久,Culture.nankai,Faction.clan_yoshida_1
lord_1_yoshida_4,Yoshida Shigeyasu,吉田 重康,Culture.nankai,Faction.clan_yoshida_1
lord_1_yoshida_5,Yoshida Naka,阿仲,Culture.nankai,Faction.clan_yoshida_1
lord_1_yoshida_6,Yoshida Takatoshi,吉田 孝俊,Culture.nankai,Faction.clan_yoshida_1
dead_lord_1_yoshida_7,Yoshida Takayori,吉田 孝赖,Culture.nankai,Faction.clan_yoshida_1
lord_1_yoshida_8,Yoshida Sen,阿千,Culture.nankai,Faction.clan_yoshida_1
lord_1_yoshida_9,Yoshida Sadashige,吉田 贞重,Culture.nankai,Faction.clan_yoshida_1
lord_1_yoshida_10,Yoshida Kinu,阿绢,Culture.nankai,Faction.clan_yoshida_1
lord_1_yoshida_11,Yoshida Chikashige,吉田 周重,Culture.nankai,Faction.clan_yoshida_1
lord_1_yoshida_12,Yoshida Toku,阿德,Culture.nankai,Faction.clan_yoshida_1
lord_1_fukudome,Fukudome Yoshishige,福留 仪重,Culture.nankai,Faction.clan_fukudome_1
lord_1_fukudome_1,Fukudome Chikamasa,福留 亲政,Culture.nankai,Faction.clan_fukudome_1
lord_1_fukudome_2,Fukudome Ume,阿梅,Culture.nankai,Faction.clan_fukudome_1
lord_1_miyoshi,Miyoshi Yoshitsugu,三好 义继,Culture.nankai,Faction.clan_miyoshi_1
lord_1_miyoshi_1,Miyoshi Azusa,阿梓,Culture.nankai,Faction.clan_miyoshi_1
lord_1_miyoshi_2,Miyoshi Yoshikane,三好 义兼,Culture.nankai,Faction.clan_miyoshi_1
lord_1_miyoshi_3,Miyoshi Yoshishige,三好 义茂,Culture.nankai,Faction.clan_miyoshi_1
lord_1_miyoshi_4,Miyoshi Tsuru,阿鹤,Culture.nankai,Faction.clan_miyoshi_1
dead_lord_1_miyoshi_1,Miyoshi Nagayoshi,三好 长庆,Culture.nankai,Faction.clan_miyoshi_1
lord_1_miyoshi_5,Miyoshi Syoko-in,照光院,Culture.nankai,Faction.clan_miyoshi_1
lord_1_sogo,Sogo Masayasu,十河 存保,Culture.nankai,Faction.clan_sogo_1
lord_1_sogo_1,Sogo Satsuki,臯月,Culture.nankai,Faction.clan_sogo_1
lord_1_sogo_2,Sogo Masayuki,十河 存之,Culture.nankai,Faction.clan_sogo_1
lord_1_sogo_3,Sogo Mayu,阿茧,Culture.nankai,Faction.clan_sogo_1
lord_1_sogo_4,Sogo Kazuyuki,十河 一行,Culture.nankai,Faction.clan_sogo_1
lord_1_sogo_5,Sogo Yamagiri,山桐,Culture.nankai,Faction.clan_sogo_1
dead_lord_1_sogo_1,Sogo Kazumasa,十河 一存,Culture.nankai,Faction.clan_sogo_1
dead_lord_1_sogo_2,Sogo Komyo-in,光明院,Culture.nankai,Faction.clan_sogo_1
lord_1_shingai,Shingai Dozen,新开 道善,Culture.nankai,Faction.clan_shingai_1
lord_1_shingai_1,Shingai Yachiyo,八千代,Culture.nankai,Faction.clan_shingai_1
lord_1_shingai_2,Shingai Sanenari,新开 实成,Culture.nankai,Faction.clan_shingai_1
lord_1_shingai_3,Shingai Botan,牡丹,Culture.nankai,Faction.clan_shingai_1
lord_1_shingai_4,Shingai Renge,莲花,Culture.nankai,Faction.clan_shingai_1
lord_1_shingai_5,Shingai Ukon,新开 右近,Culture.nankai,Faction.clan_shingai_1
lord_1_shingai_6,Shingai Kaneyasu,新开 兼安,Culture.nankai,Faction.clan_shingai_1
lord_1_shingai_7,Shingai Katashiro,片城,Culture.nankai,Faction.clan_shingai_1
lord_1_onishi,Onishi Yoritake,大西 赖武,Culture.nankai,Faction.clan_onishi_1
lord_1_onishi_1,Onishi Amaki,甘城,Culture.nankai,Faction.clan_onishi_1
lord_1_onishi_2,Onishi Shigemoto,大西 茂元,Culture.nankai,Faction.clan_onishi_1
lord_1_onishi_3,Onishi Haruka,春香,Culture.nankai,Faction.clan_onishi_1
lord_1_onishi_4,Onishi Yoriharu,大西 赖晴,Culture.nankai,Faction.clan_onishi_1
lord_1_onishi_5,Onishi Tochi,户知,Culture.nankai,Faction.clan_onishi_1
lord_1_onishi_6,Onishi Yorikane,大西 赖包,Culture.nankai,Faction.clan_onishi_1
lord_1_onishi_7,Onishi Yorinobu,大西 赖宣,Culture.nankai,Faction.clan_onishi_1
lord_1_onishi_8,Onishi Mototake,大西 元武,Culture.nankai,Faction.clan_onishi_1
lord_1_onishi_9,Onishi Suzuran,铃兰,Culture.nankai,Faction.clan_onishi_1
lord_1_onishi_10,Onishi Sadatake,大西 贞武,Culture.nankai,Faction.clan_onishi_1
lord_1_onishi_11,Onishi Hamagiku,浜菊,Culture.nankai,Faction.clan_onishi_1
dead_lord_1_onishi_1,Onishi Mototaka,大西 元高,Culture.nankai,Faction.clan_onishi_1
dead_lord_1_onishi_2,Onishi Keizen-in,庆善院,Culture.nankai,Faction.clan_onishi_1
lord_1_ashina,Ashina Morioki,芦名 盛兴,Culture.ou,Faction.clan_ashina_1
lord_1_ashina_1,Ashina Hiko,阿彦,Culture.ou,Faction.clan_ashina_1
lord_1_ashina_2,Ashina Moriuji,芦名 盛氏,Culture.ou,Faction.clan_ashina_1
lord_1_ashina_3,Ashina Yae,八重,Culture.ou,Faction.clan_ashina_1
lord_1_ashina_4,Ashina Yuzu,柚子,Culture.ou,Faction.clan_ashina_1
lord_1_inawashiro,Inawashiro Morikuni,猪苗代 盛国,Culture.ou,Faction.clan_inawashiro_1
lord_1_inawashiro_1,Inawashiro Matsu,阿松,Culture.ou,Faction.clan_inawashiro_1
lord_1_inawashiro_2,Inawashiro Moritane,猪苗代 盛胤,Culture.ou,Faction.clan_inawashiro_1
lord_1_inawashiro_3,Inawashiro Munekuni,猪苗代 宗国,Culture.ou,Faction.clan_inawashiro_1
lord_1_inawashiro_4,Inawashiro Moriaki,猪苗代 盛明,Culture.ou,Faction.clan_inawashiro_1
lord_1_saze,Saze Tanetsune,佐濑 种常,Culture.ou,Faction.clan_saze_1
lord_1_saze_1,Saze Ai,阿爱,Culture.ou,Faction.clan_saze_1
lord_1_saze_2,Saze Tsunenori,佐濑 常则,Culture.ou,Faction.clan_saze_1
lord_1_saze_3,Saze Tose,阿岁,Culture.ou,Faction.clan_saze_1
lord_1_saze_4,Saze Morimitsu,佐濑 盛满,Culture.ou,Faction.clan_saze_1
lord_1_saze_5,Saze Kine,阿甲,Culture.ou,Faction.clan_saze_1
lord_1_saze_6,Saze Tsunehide,佐濑 常秀,Culture.ou,Faction.clan_saze_1
lord_1_matsumoto,Matsumoto Ujisuke,松本 氏辅,Culture.ou,Faction.clan_matsumoto_1
lord_1_matsumoto_1,Matsumoto Hama,小浜,Culture.ou,Faction.clan_matsumoto_1
lord_1_matsumoto_2,Matsumoto Yukisuke,松本 行辅,Culture.ou,Faction.clan_matsumoto_1
lord_1_nikaido,Nikaido Moriyoshi,二阶堂 盛义,Culture.ou,Faction.clan_nikaido_1
lord_1_nikaido_1,Nikaido Onami,阿波,Culture.ou,Faction.clan_nikaido_1
lord_1_nikaido_2,Nikaido Moritaka,二阶堂 盛隆,Culture.ou,Faction.clan_nikaido_1
lord_1_soma,Soma Moritane,相马 盛胤,Culture.ou,Faction.clan_soma_1
lord_1_soma_1,Soma Kake,鹿毛,Culture.ou,Faction.clan_soma_1
lord_1_soma_2,Soma Yoshitane,相马 义胤,Culture.ou,Faction.clan_soma_1
lord_1_soma_3,Sōma Takatane,相马 隆胤,Culture.ou,Faction.clan_soma_1
lord_1_soma_4,Soma Satotane,相马 乡胤,Culture.ou,Faction.clan_soma_1
lord_1_soma_5,Soma Haru,阿春,Culture.ou,Faction.clan_soma_1
lord_1_nihonmatsu,Nihonmatsu Yoshikuni,二本松 义国,Culture.ou,Faction.clan_nihonmatsu_1
lord_1_nihonmatsu_1,Nihonmatsu Aki,阿秋,Culture.ou,Faction.clan_nihonmatsu_1
lord_1_nihonmatsu_2,Nihonmatsu Yoshitsugu,二本松 义继,Culture.ou,Faction.clan_nihonmatsu_1
lord_1_tamura,Tamura Takaaki,田村 隆显,Culture.ou,Faction.clan_tamura_1
lord_1_tamura_1,Tamura Aki,安艺,Culture.ou,Faction.clan_tamura_1
lord_1_tamura_2,Tamura Kiyoaki,田村 清显,Culture.ou,Faction.clan_tamura_1
lord_1_tamura_3,Tamura Kake,鹿毛,Culture.ou,Faction.clan_tamura_1
lord_1_tamura_4,Tamura Mego,芽子,Culture.ou,Faction.clan_tamura_1
lord_1_tamura_5,Tamura Ujiaki,田村 氏显,Culture.ou,Faction.clan_tamura_1
lord_1_okada,Okada Shigetane,冈田 茂胤,Culture.ou,Faction.clan_okada_1
lord_1_okada_1,Okada Kai,甲斐,Culture.ou,Faction.clan_okada_1
dead_lord_1_okada_2,Okada Yoshitane,冈田 义胤,Culture.ou,Faction.clan_okada_1
dead_lord_1_okada_3,Okada Myokei-in,妙桂院,Culture.ou,Faction.clan_okada_1
lord_1_okada_4,Okada Naotane,冈田 直胤,Culture.ou,Faction.clan_okada_1
lord_1_okada_5,Okada Tanekage,冈田 胤景,Culture.ou,Faction.clan_okada_1
lord_1_okada_6,Okada Kiyotane,冈田 清胤,Culture.ou,Faction.clan_okada_1
lord_1_okada_7,Okada Tanetsura,冈田 胤连,Culture.ou,Faction.clan_okada_1
lord_1_okada_8,Okada Ise,伊势,Culture.ou,Faction.clan_okada_1
lord_1_okada_9,Okada Tanenobu,冈田 胤宣,Culture.ou,Faction.clan_okada_1
lord_1_okada_10,Okada Tanekane,冈田 胤兼,Culture.ou,Faction.clan_okada_1
lord_1_date,Date Terumune,伊达 辉宗,Culture.ou,Faction.clan_date_1
lord_1_date_1,Date Yoshi,义姬,Culture.ou,Faction.clan_date_1
lord_1_date_2,Date Harumune,伊达 晴宗,Culture.ou,Faction.clan_date_1
lord_1_date_3,Date Kubo,久保姬,Culture.ou,Faction.clan_date_1
dead_lord_1_date_4,Date Tanemune,伊达 稙宗,Culture.ou,Faction.clan_date_1
dead_lord_1_date_5,Date Taishin-in,泰心院,Culture.ou,Faction.clan_date_1
lord_1_date_6,Date Masamune,伊达 政宗,Culture.ou,Faction.clan_date_1
lord_1_date_7,Date Sanemoto,伊达 实元,Culture.ou,Faction.clan_date_1
lord_1_date_8,Date Kyosei-in,居性院,Culture.ou,Faction.clan_date_1
lord_1_date_9,Date Shigezane,伊达 成实,Culture.ou,Faction.clan_date_1
lord_1_katakura,Katakura Shigetsugu,片仓 重继,Culture.ou,Faction.clan_katakura_1
dead_lord_1_katakura_1,Katakura Kageshige,片仓 景重,Culture.ou,Faction.clan_katakura_1
dead_lord_1_katakura_2,Katakura Naoko,直子,Culture.ou,Faction.clan_katakura_1
lord_1_katakura_3,Katakura Kita,片仓 喜多,Culture.ou,Faction.clan_katakura_1
lord_1_katakura_4,Katakura Kagetsuna,片仓 景纲,Culture.ou,Faction.clan_katakura_1
lord_1_oniniwa,Oniniwa Yoshinao,鬼庭 义重,Culture.ou,Faction.clan_oniniwa_1
lord_1_oniniwa_1,Oniniwa Taki,鬼庭 多岐,Culture.ou,Faction.clan_oniniwa_1
lord_1_oniniwa_2,Oniniwa Tsunamoto,鬼庭 纲元,Culture.ou,Faction.clan_oniniwa_1
lord_1_oniniwa_3,Oniniwa Sagami,相模,Culture.ou,Faction.clan_oniniwa_1
lord_1_oniniwa_4,Oniniwa Yasumoto,鬼庭 安元,Culture.ou,Faction.clan_oniniwa_1
lord_1_watari,Watari Motomune,亘理 元宗,Culture.ou,Faction.clan_watari_1
lord_1_watari_1,Watari Gekko-in,月光院,Culture.ou,Faction.clan_watari_1
lord_1_watari_2,Watari Shigemune,亘理 重宗,Culture.ou,Faction.clan_watari_1
lord_1_watari_3,Watari Yui,由比,Culture.ou,Faction.clan_watari_1
lord_1_osaki,Osaki Yoshitaka,大崎 义隆,Culture.ou,Faction.clan_osaki_1
lord_1_osaki_1,Osaki Yoshinao,大崎 义直,Culture.ou,Faction.clan_osaki_1
lord_1_osaki_2,Osaki Tani,小谷,Culture.ou,Faction.clan_osaki_1
lord_1_osaki_3,Osaki Toshiyo,利世,Culture.ou,Faction.clan_osaki_1
lord_1_kasai,Kasai Harunobu,葛西 晴信,Culture.ou,Faction.clan_kasai_1
lord_1_kasai_1,Kasai Toku,阿德,Culture.ou,Faction.clan_kasai_1
lord_1_kasai_2,Kasai Kiyotaka,葛西 清高,Culture.ou,Faction.clan_kasai_1
lord_1_kasai_3,Kasai Nobuhide,葛西 信秀,Culture.ou,Faction.clan_kasai_1
lord_1_iwaki,Iwaki Chikataka,岩城 亲隆,Culture.ou,Faction.clan_iwaki_1
lord_1_iwaki_1,Iwaki Keiju-in,庆寿院,Culture.ou,Faction.clan_iwaki_1
lord_1_iwaki_2,Iwaki Shigetaka,岩城 重隆,Culture.ou,Faction.clan_iwaki_1
lord_1_iwaki_3,Iwaki Jomei-in,舒明院,Culture.ou,Faction.clan_iwaki_1
lord_1_iwaki_4,Iwaki Tsunetaka,岩城 常隆,Culture.ou,Faction.clan_iwaki_1
lord_1_iwaki_5,Iwaki Takatoki,岩城 隆时,Culture.ou,Faction.clan_iwaki_1
lord_1_iwaki_6,Iwaki Keiju-in,桂树院,Culture.ou,Faction.clan_iwaki_1
lord_1_iwaki_7,Iwaki Takamune,岩城 隆宗,Culture.ou,Faction.clan_iwaki_1
lord_1_iwaki_8,Iwaki Tora,阿虎,Culture.ou,Faction.clan_iwaki_1
lord_1_rusu,Rusu Masakage,留守 政景,Culture.ou,Faction.clan_rusu_1
lord_1_rusu_1,Rusu Akimune,留守 显宗,Culture.ou,Faction.clan_rusu_1
lord_1_rusu_2,Rusu Haru,阿春,Culture.ou,Faction.clan_rusu_1
lord_1_mogami,Mogami Yoshimori,最上 义守,Culture.ou,Faction.clan_mogami_1
lord_1_mogami_1,Mogami Renshin-in,莲心院,Culture.ou,Faction.clan_mogami_1
lord_1_mogami_2,Mogami Yoshiaki,最上 义光,Culture.ou,Faction.clan_mogami_1
lord_1_mogami_3,Mogami Toshiyo,利世,Culture.ou,Faction.clan_mogami_1
lord_1_mogami_4,Mogami Yoshitoki,中野 义时,Culture.ou,Faction.clan_mogami_1
lord_1_mogami_5,Mogami Mitsunao,楯冈 光直,Culture.ou,Faction.clan_mogami_1
lord_1_tendo,Tendo Yorisada,天童 赖贞,Culture.ou,Faction.clan_tendo_1
lord_1_tendo_1,Tendo Kikyo,桔梗,Culture.ou,Faction.clan_tendo_1
lord_1_tendo_2,Tendo Kaede,阿枫,Culture.ou,Faction.clan_tendo_1
lord_1_tendo_3,Tendo Yorizumi,天童 赖澄,Culture.ou,Faction.clan_tendo_1
lord_1_tendo_4,Tendo Yorikage,天童 赖景,Culture.ou,Faction.clan_tendo_1
lord_1_ujiie,Ujiie Morimune,氏家 守栋,Culture.ou,Faction.clan_ujiie_1
lord_1_ujiie_1,Ujiie Satsuki,臯月,Culture.ou,Faction.clan_ujiie_1
lord_1_ujiie_2,Ujiie Akimune,氏家 光栋,Culture.ou,Faction.clan_ujiie_1
lord_1_nobesawa,Nobesawa Mitsunobu,延泽 满延,Culture.ou,Faction.clan_nobesawa_1
lord_1_nobesawa_1,Nobesawa Yone,世根,Culture.ou,Faction.clan_nobesawa_1
lord_1_nobesawa_2,Nobesawa Mitsuaki,延泽 光秋,Culture.ou,Faction.clan_nobesawa_1
lord_1_tateoka,Tateoka Yoshikuni,楯冈 义郡,Culture.ou,Faction.clan_tateoka_1
lord_1_tateoka_1,Tateoka Ama,阿万,Culture.ou,Faction.clan_tateoka_1
lord_1_tateoka_2,Tateoka Mitsushige,楯冈 满茂,Culture.ou,Faction.clan_tateoka_1
lord_1_tateoka_3,Tateoka Mitsuhiro,楯冈 满广,Culture.ou,Faction.clan_tateoka_1
lord_1_daihoji,Daihoji Yoshimasu,大宝寺 义增,Culture.ou,Faction.clan_daihoji_1
lord_1_daihoji_1,Daihoji One,尾根,Culture.ou,Faction.clan_daihoji_1
lord_1_daihoji_2,Daihoji Yoshiuji,大宝寺 义氏,Culture.ou,Faction.clan_daihoji_1
lord_1_daihoji_3,Daihoji Yumi,小弓,Culture.ou,Faction.clan_daihoji_1
lord_1_daihoji_4,Daihoji Yoshioki,大宝寺 义兴,Culture.ou,Faction.clan_daihoji_1
lord_1_onodera,Onodera Kagemichi,小野寺 景道,Culture.ou,Faction.clan_onodera_1
lord_1_onodera_1,Onodera Sen,阿千,Culture.ou,Faction.clan_onodera_1
lord_1_onodera_2,Onodera Mitsumichi,小野寺 光道,Culture.ou,Faction.clan_onodera_1
lord_1_onodera_3,Onodera Yoshimichi,小野寺 义道,Culture.ou,Faction.clan_onodera_1
lord_1_onodera_4,Onodera Yasumichi,小野寺 康道,Culture.ou,Faction.clan_onodera_1
lord_1_sakenobe,Sakenobe Sadatsuna,鲑延 贞纲,Culture.ou,Faction.clan_sakenobe_1
lord_1_sakenobe_1,Sakenobe Hana,花子,Culture.ou,Faction.clan_sakenobe_1
lord_1_sakenobe_2,Sakenobe Hidetsuna,鲑延 秀纲,Culture.ou,Faction.clan_sakenobe_1
lord_1_nikaho,Nikaho Kiyohisa,仁贺保 举久,Culture.ou,Faction.clan_nikaho_1
lord_1_nikaho_1,Nikaho Hagi,阿萩,Culture.ou,Faction.clan_nikaho_1
lord_1_nikaho_2,Nikaho Kiyonaga,仁贺保 举永,Culture.ou,Faction.clan_nikaho_1
lord_1_nikaho_3,Nikaho Take,阿竹,Culture.ou,Faction.clan_nikaho_1
lord_1_nikaho_4,Nikaho Shigekiyo,仁贺保 诚举,Culture.ou,Faction.clan_nikaho_1
lord_1_nikaho_5,Nikaho Haru,阿春,Culture.ou,Faction.clan_nikaho_1
lord_1_nikaho_6,Nikaho Chiyo,千代,Culture.ou,Faction.clan_nikaho_1
lord_1_ando,Ando Chikasue,安东 爱季,Culture.ou,Faction.clan_ando_1
lord_1_ando_1,Ando Ume,阿梅,Culture.ou,Faction.clan_ando_1
dead_lord_1_ando_2,Ando Kiyosue,安东 舜季,Culture.ou,Faction.clan_ando_1
dead_lord_1_ando_3,Ando Mitsu,阿光,Culture.ou,Faction.clan_ando_1
lord_1_ando_4,Ando Narisue,安东 成季,Culture.ou,Faction.clan_ando_1
lord_1_ando_5,Ando Shigesue,安东 茂季,Culture.ou,Faction.clan_ando_1
lord_1_ando_6,Ando Fusa,阿房,Culture.ou,Faction.clan_ando_1
lord_1_ando_7,Ando Michisue,安东 通季,Culture.ou,Faction.clan_ando_1
lord_1_asari,Asari Katsuyori,浅利 胜赖,Culture.ou,Faction.clan_asari_1
lord_1_asari_1,Asari Mina,美奈,Culture.ou,Faction.clan_asari_1
lord_1_asari_2,Asari Yorihira,浅利 赖平,Culture.ou,Faction.clan_asari_1
lord_1_asari_3,Asari Yorihirio,浅利 赖广,Culture.ou,Faction.clan_asari_1
lord_2_kakizaki,Kakizaki Suehiro,蛎崎 季广,Culture.ou,Faction.clan_kakizaki_2
lord_2_kakizaki_1,Kakizaki Awa,安房,Culture.ou,Faction.clan_kakizaki_2
lord_2_kakizaki_2,Kakizaki Yoshihiro,蛎崎 庆广,Culture.ou,Faction.clan_kakizaki_2
lord_2_kakizaki_3,Kakizaki Mai,小舞,Culture.ou,Faction.clan_kakizaki_2
lord_2_kakizaki_4,Kakizaki Sadahiro,蛎崎 贞广,Culture.ou,Faction.clan_kakizaki_2
lord_2_kakizaki_5,Kakizaki Nakahiro,蛎崎 中广,Culture.ou,Faction.clan_kakizaki_2
lord_2_kakizaki_6,Kakizaki Morihiro,蛎崎 守广,Culture.ou,Faction.clan_kakizaki_2
lord_2_kakizaki_7,Kakizaki Sen,阿千,Culture.ou,Faction.clan_kakizaki_2
lord_2_kakizaki_8,Kakizaki Kou,阿江,Culture.ou,Faction.clan_kakizaki_2
lord_1_tozawa,Tozawa Michimori,户泽 道盛,Culture.ou,Faction.clan_tozawa_1
lord_1_tozawa_1,Tozawa Kiku,阿菊,Culture.ou,Faction.clan_tozawa_1
lord_1_tozawa_2,Tozawa Morishige,户泽 盛重,Culture.ou,Faction.clan_tozawa_1
lord_1_tozawa_3,Tozawa Morishige,户泽 盛重,Culture.ou,Faction.clan_tozawa_1
lord_1_nanbu,Nanbu Harumasa,南部 晴政,Culture.ou,Faction.clan_nanbu_1
lord_1_nanbu_1,Nanbu Tsuki,阿月,Culture.ou,Faction.clan_nanbu_1
lord_1_nanbu_2,Nanbu Nobunao,南部 信直,Culture.ou,Faction.clan_nanbu_1
lord_1_nanbu_3,Nanbu Maru,阿丸,Culture.ou,Faction.clan_nanbu_1
lord_1_shichinohe,Shichinohe Naokuni,七户 直国,Culture.ou,Faction.clan_shichinohe_1
lord_1_shichinohe_1,Shichinohe Tsuru,阿鹤,Culture.ou,Faction.clan_shichinohe_1
lord_1_shichinohe_2,Shichinohe Iekuni,七户 家国,Culture.ou,Faction.clan_shichinohe_1
lord_1_shichinohe_3,Shichinohe Ume,阿梅,Culture.ou,Faction.clan_shichinohe_1
lord_1_hachinohe,Hachinohe Masayoshi,八户 政荣,Culture.ou,Faction.clan_hachinohe_1
lord_1_hachinohe_1,Hachinohe Toki,登喜,Culture.ou,Faction.clan_hachinohe_1
lord_1_hachinohe_2,Hachinohe Naoyoshi,八户 直义,Culture.ou,Faction.clan_hachinohe_1
lord_1_konohe,Konohe Masazane,九户 政实,Culture.ou,Faction.clan_konohe_1
lord_1_konohe_1,Konohe Kei,阿桂,Culture.ou,Faction.clan_konohe_1
lord_1_konohe_2,Konohe Nobunaka,九户 信仲,Culture.ou,Faction.clan_konohe_1
lord_1_konohe_3,Konohe Yuki,阿幸,Culture.ou,Faction.clan_konohe_1
lord_1_konohe_4,Konohe Sanechika,九户 实亲,Culture.ou,Faction.clan_konohe_1
lord_1_konohe_5,Konohe Shino,志乃,Culture.ou,Faction.clan_konohe_1
lord_1_kita,Kita Nobuchika,北 信爱,Culture.ou,Faction.clan_kita_1
lord_1_kita_1,Kita Miki,见喜,Culture.ou,Faction.clan_kita_1
lord_1_kita_2,Kita Chikakazu,北 爱一,Culture.ou,Faction.clan_kita_1
lord_1_kita_3,Kita Sumire,阿堇,Culture.ou,Faction.clan_kita_1
lord_1_kita_4,Kita Hidechika,北 秀爱,Culture.ou,Faction.clan_kita_1
lord_1_kita_5,Kita Naotsugu,北 直继,Culture.ou,Faction.clan_kita_1
lord_1_oura,Oura Tamenobu,大浦 为信,Culture.ou,Faction.clan_oura_1
lord_1_oura_1,Oura Fuku,阿福,Culture.ou,Faction.clan_oura_1
dead_lord_1_oura_2,Oura Tamenori,大浦 为则,Culture.ou,Faction.clan_oura_1
dead_lord_1_oura_3,Oura Sumi,须美,Culture.ou,Faction.clan_oura_1
lord_1_shiba,Shiba Akizane,斯波 诠真,Culture.ou,Faction.clan_shiba_1
lord_1_shiba_1,Shiba Shima,志麻,Culture.ou,Faction.clan_shiba_1
lord_1_shiba_2,Shiba Akinao,斯波 诠直,Culture.ou,Faction.clan_shiba_1
lord_1_shiba_3,Shiba Tsuya,津野,Culture.ou,Faction.clan_shiba_1
lord_1_shiba_4,Shiba Akitane,斯波 诠种,Culture.ou,Faction.clan_shiba_1
lord_1_asonuma,Asonuma Hirosato,阿曾沼 广乡,Culture.ou,Faction.clan_asonuma_1
lord_1_asonuma_1,Asonuma Yone,世根,Culture.ou,Faction.clan_asonuma_1
lord_1_asonuma_2,Asonuma Hironaga,阿曾沼 广长,Culture.ou,Faction.clan_asonuma_1
lord_1_asonuma_3,Asonuma Hirotsuna,阿曾沼 广纲,Culture.ou,Faction.clan_asonuma_1
lord_1_namioka,Namioka Tomokazu,浪冈 具运,Culture.ou,Faction.clan_namioka_1
lord_1_namioka_1,Namioka Tama,阿玉,Culture.ou,Faction.clan_namioka_1
dead_lord_1_namioka_2,Namioka Tomomune,浪冈 具统,Culture.ou,Faction.clan_namioka_1
lord_1_namioka_3,Namioka Joko-in,常光院,Culture.ou,Faction.clan_namioka_1
lord_1_namioka_4,Namioka Akimura,浪冈 显村,Culture.ou,Faction.clan_namioka_1
lord_1_namioka_5,Namioka Akinori,浪冈 显范,Culture.ou,Faction.clan_namioka_1
lord_1_namioka_6,Namioka Kata,加多,Culture.ou,Faction.clan_namioka_1
lord_1_namioka_7,Namioka Akitada,浪冈 显忠,Culture.ou,Faction.clan_namioka_1
peasant_farmer,Peasant Farmer,农民,Culture.ashigaru,
yari_ashigaru,Yari Ashigaru,枪足轻,Culture.ashigaru,
trained_sword_ashigaru,Katana Ashigaru,佩刀足轻,Culture.ashigaru,
veteran_sword_ashigaru,Skilled Katana Ashigaru,熟练佩刀足轻,Culture.ashigaru,
trained_yari_ashigaru,Trained Yari Ashigaru,熟练枪足轻,Culture.ashigaru,
veteran_yari_ashigaru,Veteran Yari Ashigaru,资深枪足轻,Culture.ashigaru,
nagamaki_ashigaru,Nagamaki Ashigaru,长卷足轻,Culture.ashigaru,
trained_nagamaki_ashigaru,Trained Nagamaki Ashigaru,熟练长卷足轻,Culture.ashigaru,
veteran_nagamaki_ashigaru,Veteran Nagamaki Ashigaru,资深长卷足轻,Culture.ashigaru,
yumi_ashigaru,Yumi Ashigaru,弓足轻,Culture.ashigaru,
teppo_ashigaru,Teppo Ashigaru,铁炮足轻,Culture.ashigaru,
trained_yumi_ashigaru,Trained Yumi Ashigaru,熟练弓足轻,Culture.ashigaru,
veteran_yumi_ashigaru,Veteran Yumi Ashigaru,资深弓足轻,Culture.ashigaru,
sailor,Sailor,水手,Culture.looters,
portuguese_tier_1,Portuguese Mercenary,葡萄牙佣兵,Culture.ashigaru,
portuguese_tier_2,Portuguese Adventurer,葡萄牙探险家,Culture.ashigaru,
portuguese_tier_3,Portuguese Captain,葡萄牙队长,Culture.ashigaru,
zoku_thief,Zoku Thief,贼寇泥棒,Culture.zoku,
zoku_bandit,Zoku Bandit,贼寇匪徒,Culture.zoku,
yato_thief,Yato Thief,野盗泥棒,Culture.yato,
yato_bandit,Yato Bandit,野盗匪徒,Culture.yato,
wokou_pirate,Wokou Pirate,倭寇水兵,Culture.wokou,
hardened_wokou_pirate,Hardened Wokou Pirate,历战倭寇水兵,Culture.wokou,
wokou_raider,Wokou Raider,倭寇强盗,Culture.wokou,
sanzoku_bandit,Sanzoku Bandit,山贼,Culture.sanzoku,
sanzoku_robber,Sanzoku Robber,熟练山贼,Culture.sanzoku,
sanzoku_raider,Sanzoku Raider,资深山贼,Culture.sanzoku,
looter,Oihagi Looter,追剥,Culture.looters,
ochimusya,Ochimusya-gari Samurai Hunter,落武者狩,Culture.ochimusya,
zoku_bandit_boss,Zoku Bandit Boss,贼寇头,Culture.zoku,
yato_bandit_boss,Yato Bandit Boss,野盗头,Culture.yato,
