ID,原版编号,外观ID,模板NPC,姓名,别名,苗字,名,罗马音名,文化,性别,生年,登场,终年,死因,父亲,母,配偶,祖父,亲族,仕官倾向,仕官相性,亲密相性,性情,精神,主义,行动,情义,野心,DesireType,喜好,饮酒,出身,物欲,统率,武力,政务,智谋,魅力,足轻,骑马,火枪,水军,弓术,武艺,军学,忍术,建筑,开垦,矿山,算术,礼法,辩才,茶道,医术,合战卡,秘技卡,称号卡,亲密获取,组合获取,事件获取,登场_1554,姓名_1554,身份_1554,立场_1554,所属势力_1554,家族_1554,所属据点_1554,所属流派_1554,登场_1560,姓名_1560,身份_1560,立场_1560,所属势力_1560,家族_1560,所属据点_1560,所属流派_1560,登场_1568,姓名_1568,身份_1568,立场_1568,所属势力_1568,家族_1568,所属据点_1568,所属流派_1568,登场_1575,姓名_1575,身份_1575,立场_1575,所属势力_1575,家族_1575,所属据点_1575,所属流派_1575,登场_1582,姓名_1582,身份_1582,立场_1582,所属势力_1582,家族_1582,所属据点_1582,所属流派_1582,登场_1598,姓名_1598,身份_1598,立场_1598,所属势力_1598,家族_1598,所属据点_1598,所属流派_1598,登场_1549,姓名_1549,身份_1549,立场_1549,所属势力_1549,所属据点_1549,所属流派_1549,登场_1584,姓名_1584,身份_1584,立场_1584,所属势力_1584,所属据点_1584,所属流派_1584,登场_dream1560,姓名_dream1560,身份_dream1560,立场_dream1560,所属势力_dream1560,所属据点_dream1560,所属流派_dream1560,外观描述_光荣,立绘阶段,Persona,列传,列传原文
lord_tk5_95,95,95,,伊藤一刀斋,伊藤一刀齋|伊藤弥五郎|伊藤彌五郎,伊藤,一刀斋,Itoo Ittosai,kanto,1,1540,1554,1634,病死,,,,,,没那个意思,90,90,普通,勇敢,普通,轻率,普通,24,武具,贪心,嗜酒如命,藤原氏,刀剑,26,98,25,51,69,1,0,0,0,1,4,3,3,0,0,0,0,1,0,0,2,内讧之术，错乱之术,强袭，连续斩，切落，绝妙剑，拂舍刀，拔突，二连苦无，半月，金翅鸟王剑，当身，梦想剑，刚力，独妙剑，铁壁，辱骂,剑豪,一般条件,,,已登场,伊藤弥五郎,浪人,其他,无,,金泽之町,钟卷流,已登场,伊藤一刀斋,师范,其他,无,,佐仓之町,一刀流,已登场,伊藤一刀斋,师范,其他,无,,佐仓之町,一刀流,已登场,伊藤一刀斋,师范,其他,无,,佐仓之町,一刀流,已登场,伊藤一刀斋,师范,其他,无,,佐仓之町,一刀流,已登场,伊藤一刀斋,师范,其他,无,,佐仓之町,一刀流,已登场,伊藤弥五郎,浪人,其他,无,金泽之町,钟卷流,已登场,伊藤一刀斋,师范,其他,无,佐仓之町,一刀流,已登场,伊藤一刀斋,师范,其他,无,佐仓之町,一刀流,,"[{""stage"":"""",""tkid"":""95"",""ref"":""95"",""emotion"":0}]",,TAIKOU_bio_95,劍術家。名為彌五郎景久。拜師於中條流的名人‧鐘捲自齋，被授與印記後，自己創始了一刀流。浪跡諸國修行累積實力後，創出「夢想劍」等諸項絕技。傳說他將其精髓傳授給弟子‧御子神典膳（小野忠明）後便失去蹤影。
lord_tk5_96,96,96,,伊东祐兵,伊東祐兵,伊东,祐兵,Ito Sadachika,saikai,1,1559,1573,1600,病死,lord_tk5_98,,,,lord_tk5_98|lord_tk5_883,全职种,71,71,普通,胆小,现实,慎重,普通,21,南蛮物,贪心,普通,藤原氏,刀剑,52,49,25,43,36,1,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,无,强袭,无,无要求,,,未登场,伊东祐兵,部将,陪臣（伊东义祐）,伊东家,clan_ito_1,都于郡城,无,未登场,伊东祐兵,家老,直臣,伊东家,clan_ito_1,都于郡城,无,未登场,伊东祐兵,家老,直臣,伊东家,clan_ito_1,都于郡城,无,已登场,伊东祐兵,家老,直臣,伊东家,clan_ito_1,都于郡城,无,已登场,伊东祐兵,浪人,其他,无,,今治之町,无,已登场,伊东祐兵,大名,首领,伊东家,clan_ito_1,饫肥城,无,未登场,伊东祐兵,家老,直臣,伊东家,都于郡城,无,已登场,伊东祐兵,浪人,其他,无,今治之町,无,已登场,伊东祐兵,家老,直臣,东乡家,盛冈城,无,,"[{""stage"":"""",""tkid"":""96"",""ref"":""96"",""emotion"":0}]",,TAIKOU_bio_96,豐臣家臣。義祐之子。由於未防守住島津對日向的進攻，與其父一同逃往伊予。之後，侍奉秀吉。秀吉著手九州遠征後，擔任討伐軍的先導役，平定後，收復了日向飫肥的舊領地。
lord_tk5_97,97,97,,伊藤惣十郎,伊藤總十郎,伊藤,惣十郎,Itoo Sojuro,tokai,1,1524,1554,1592,病死,,,,,,武将以外优先,0,0,温和,勇敢,现实,普通,普通,46,艺术品,贪心,普通,其他,枪,16,34,71,69,52,0,0,0,0,0,1,0,1,0,1,2,4,2,3,2,1,无,拔突，丢钱，贿赂，大宴宾客,风雅之士,一般条件,,,已登场,伊藤惣十郎,当家,首领,伊藤屋,clan_itoo_1,清洲之町,无,已登场,伊藤惣十郎,当家,首领,伊藤屋,clan_itoo_1,清洲之町,无,已登场,伊藤惣十郎,当家,首领,伊藤屋,clan_itoo_1,清洲之町,无,已登场,伊藤惣十郎,当家,首领,伊藤屋,clan_itoo_1,清洲之町,无,已登场,伊藤惣十郎,当家,首领,伊藤屋,clan_itoo_1,清洲之町,无,已死亡,伊藤惣十郎,无效,无效,无,,无效,无,已登场,伊藤惣十郎,当家,首领,伊藤屋,清洲之町,无,已登场,伊藤惣十郎,当家,首领,伊藤屋,清洲之町,无,已登场,伊藤惣十郎,部将,直臣,十河家,广岛城,无,,"[{""stage"":"""",""tkid"":""97"",""ref"":""97"",""emotion"":0}]",,TAIKOU_bio_97,清洲的商人。為在尾張、美濃兩國都有店家的豪商。被織田信長任命為商賣司（商人之首），負責決定尾張、美濃兩地販賣唐織物和國產吳服的商人們所要負擔的稅額。
lord_tk5_98,98,98,,伊东义祐,伊東義祐,伊东,义祐,Ito Hoan,nankai,1,1512,1554,1585,病死,,,,,lord_tk5_96|lord_tk5_883,只限武将,71,71,普通,胆小,现实,轻率,普通,46,艺术品,贪心,普通,藤原氏,刀剑,58,46,51,56,50,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,无,强袭,无,一般条件,,,已登场,伊东义祐,大名,首领,伊东家,clan_ito_1,都于郡城,无,已登场,伊东义祐,大名,首领,伊东家,clan_ito_1,都于郡城,无,已登场,伊东义祐,大名,首领,伊东家,clan_ito_1,都于郡城,无,已登场,伊东义祐,大名,首领,伊东家,clan_ito_1,都于郡城,无,已登场,伊东义祐,浪人,其他,无,,今治之町,无,已死亡,伊东义祐,无效,无效,无,clan_ito_1,无效,无,已登场,伊东义祐,大名,首领,伊东家,都于郡城,无,已登场,伊东义祐,浪人,其他,无,今治之町,无,已登场,伊东义祐,家老,直臣,东乡家,盛冈城,无,,"[{""stage"":"""",""tkid"":""98"",""ref"":""98"",""emotion"":0}]",,TAIKOU_bio_98,日向的戰國大名。兄祐充死後，繼承家督之位。構築了伊東家最大的版圖，與島津氏再三相爭。在木崎原之戰中敗於島津軍，從此衰退。逃往日向，向豐後的大友宗麟求助，大友軍卻在耳川交戰時大敗，四處流浪最後在界去世。
lord_tk5_99,99,99,,伊奈忠次,,伊奈,忠次,Ina Tadatsugu,kanto,1,1550,1564,1610,病死,,,,,,全职种,88,88,性急,普通,现实,慎重,普通,20,书籍,无欲,滴酒不沾,源氏,刀剑,6,14,87,61,49,0,0,0,0,0,0,0,0,3,4,3,3,2,1,1,3,无,强袭，伤药，丢钱,名奉行,无要求,,,未登场,伊奈忠次,浪人,其他,无,,冈崎之町,无,已登场,伊奈忠次,浪人,其他,无,,冈崎之町,无,已登场,伊奈忠次,浪人,其他,无,,冈崎之町,无,已登场,伊奈忠次,足轻组头,陪臣（德川信康）,德川家,clan_tokugawa_2,冈崎城,无,已登场,伊奈忠次,足轻组头,直臣,德川家,clan_tokugawa_1,滨松城,无,已登场,伊奈忠次,部将,直臣,德川家,clan_tokugawa_1,江户城,无,未登场,伊奈忠次,浪人,其他,无,冈崎之町,无,已登场,伊奈忠次,足轻组头,直臣,德川家,滨松城,无,已登场,伊奈忠次,浪人,其他,无,江户之町,无,,"[{""stage"":"""",""tkid"":""99"",""ref"":""99"",""emotion"":0}]",,TAIKOU_bio_99,德川家臣。忠家之子。備前太守。做為家康的親信，在經營領地方面發揮了才能。製定被稱為「伊奈派」的徵稅法，實施「備前測量土地」，修建以「備前堀」為代表的水利工程，使關東一帶變得富饒，確立了德川幕府的經濟基礎。
lord_tk5_100,100,100,,稻富一梦,稻富一夢|稻富祐直,稻富,一梦,Inatomi Ichimu,kinai,1,1552,1566,1611,病死,,,,,,全职种,36,36,性急,勇敢,普通,轻率,普通,39,武具,无欲,普通,藤原氏,火绳枪,48,79,18,56,59,1,1,4,0,2,3,3,0,0,0,1,0,2,1,1,1,枪炮乱射，狙击，钓瓶击,强袭，连续斩，拔突，急所击，二挺击，刚弓，石火，乱射，刚力，铁壁，心眼,火枪高手,一般条件,,,未登场,稻富祐直,足轻组头,直臣,一色家,clan_issiki_1,宫津城,无,未登场,稻富祐直,足轻组头,直臣,一色家,clan_issiki_1,宫津城,无,已登场,稻富祐直,足轻组头,直臣,一色家,clan_issiki_1,宫津城,稻富流,已登场,稻富祐直,足轻组头,直臣,一色家,clan_issiki_1,宫津城,稻富流,已登场,稻富祐直,足轻组头,陪臣（细川藤孝）,织田家,clan_hosokawa_1,宫津城,稻富流,已登场,稻富一梦,部将,直臣,细川家,clan_hosokawa_1,宫津城,稻富流,未登场,稻富祐直,足轻组头,直臣,一色家,宫津城,无,已登场,稻富祐直,足轻大将,陪臣（细川忠兴）,羽柴家,宫津城,稻富流,已登场,稻富一梦,侍大将,直臣,一宫家,春日山城,稻富流,,"[{""stage"":"""",""tkid"":""100"",""ref"":""100"",""emotion"":0}]",,TAIKOU_bio_100,一色家臣。稻富流砲術的始祖。開始侍奉一色滿信，後由於主家滅亡，而歸屬細川忠興，擔任鐵砲的師範之職。之後，侍奉德川家，作為幕府的鐵砲專家為國友冶煉集團組織化而努力。
lord_tk5_101,101,101,,稻叶一铁,稻葉一鐵,稻叶,一铁,Inaba Ittetsu,tokai,1,1515,1554,1588,病死,,,,,lord_tk5_102,只限武将,2,2,性急,勇敢,普通,轻率,重视情义,67,武具,贪心,嗜酒如命,其他,枪,80,72,59,73,75,2,3,3,0,2,2,3,0,1,0,0,0,0,1,1,1,无,强袭，拔突，急所击，刚弓，铁壁,无,一般条件,,,已登场,稻叶一铁,城主,直臣,斋藤家,clan_inaba_1,曾根城,无,已登场,稻叶一铁,城主,直臣,斋藤家,clan_inaba_1,曾根城,无,已登场,稻叶一铁,城主,直臣,织田家,clan_inaba_1,曾根城,无,已登场,稻叶一铁,城主,直臣,织田家,clan_inaba_1,曾根城,无,已登场,稻叶一铁,城主,直臣,织田家,clan_inaba_1,曾根城,无,已死亡,稻叶一铁,无效,无效,无,clan_oda_3,无效,无,已登场,稻叶一铁,城主,直臣,斋藤家,曾根城,无,已登场,稻叶一铁,城主,直臣,羽柴家,曾根城,无,已登场,稻叶一铁,侍大将,直臣,一宫家,春日山城,无,,"[{""stage"":"""",""tkid"":""101"",""ref"":""101"",""emotion"":0}]",,TAIKOU_bio_101,齋藤家臣。美濃三人組之一。與氏家、安藤一起投降了織田家，齋藤氏滅亡有其責任。以後歸屬信長，在姊川之戰中，持槍衝入淺井軍中從而導致本方獲勝。其頑固的性格眾人所知。為「頑固者」一語的典故由來。
lord_tk5_102,102,102,,稻叶贞通,稻葉貞通,稻叶,贞通,Inaba Sadamichi,tokai,1,1546,1554,1603,病死,lord_tk5_101,,,,lord_tk5_101,只限武将,99,99,普通,胆小,现实,轻率,不重情义,34,书籍,普通,普通,其他,枪,42,53,49,50,52,0,1,1,0,0,1,0,0,0,0,0,0,0,2,1,0,无,拔突,无,无要求,,,已登场,稻叶贞通,足轻组头,陪臣（稻叶一铁）,斋藤家,clan_inaba_1,曾根城,无,已登场,稻叶贞通,足轻组头,陪臣（稻叶一铁）,斋藤家,clan_inaba_1,曾根城,无,已登场,稻叶贞通,足轻组头,陪臣（稻叶一铁）,织田家,clan_inaba_1,曾根城,无,已登场,稻叶贞通,足轻组头,陪臣（稻叶一铁）,织田家,clan_inaba_1,曾根城,无,已登场,稻叶贞通,足轻大将,陪臣（稻叶一铁）,织田家,clan_inaba_1,曾根城,无,已登场,稻叶贞通,城主,直臣,织田家,clan_oda_3,曾根城,无,未登场,稻叶贞通,足轻组头,陪臣（稻叶一铁）,斋藤家,曾根城,无,已登场,稻叶贞通,足轻大将,陪臣（稻叶一铁）,羽柴家,曾根城,无,已登场,稻叶贞通,浪人,其他,无,足利之町,无,,"[{""stage"":"""",""tkid"":""102"",""ref"":""102"",""emotion"":0}]",,TAIKOU_bio_102,織田家臣。後成為豐臣家臣。稻葉一鐵之嫡子。與其父一鐵侍奉織田信長而參戰。後其父讓位成為曾根城主。本能寺事變後侍奉豐臣秀吉，曾參加了伊勢和九州的戰鬥。在郡上八幡築建城池，被稱為羽柴郡上侍衛。
lord_tk5_103,103,103,,稻叶正成,稻葉正成,稻叶,正成,Inaba Masanari,saikai,1,1571,1585,1628,病死,,,,,,全职种,95,95,温和,胆小,理想,普通,普通,55,艺术品,普通,滴酒不沾,其他,枪,40,52,44,72,46,0,1,1,0,0,1,0,0,0,0,0,0,0,2,0,1,无,拔突,无,无要求,,,未登场,稻叶正成,足轻组头,陪臣（稻叶一铁）,斋藤家,clan_inaba_1,曾根城,无,未登场,稻叶正成,浪人,其他,无,,井之口之町,无,未登场,稻叶正成,浪人,其他,无,,岐阜之町,无,未登场,稻叶正成,足轻组头,陪臣（稻叶一铁）,织田家,clan_inaba_1,曾根城,无,未登场,稻叶正成,浪人,其他,无,,岐阜之町,无,已登场,稻叶正成,部将,直臣,小早川家,clan_kobayakawa_2,名岛城,无,未登场,稻叶正成,浪人,其他,无,井之口之町,无,未登场,稻叶正成,足轻组头,陪臣（稻叶一铁）,羽柴家,曾根城,无,已登场,稻叶正成,浪人,其他,无,鹿屋之町,无,,"[{""stage"":"""",""tkid"":""103"",""ref"":""103"",""emotion"":0}]",,TAIKOU_bio_103,小早川家家臣。後為德川家臣。稻葉一鐵的女婿。在關原合戰開初時所屬雖然是西軍，不過不久就和平岡賴勝一起成為了東軍的內應。反叛主君‧秀秋使東軍獲得了勝利。戰後離開秀秋改侍德川家。後妻‧福因身為德川家光的乳母而在後宮掌大權，被稱為春日局。
lord_tk5_104,104,104,,猪苗代盛国,豬苗代盛國,猪苗代,盛国,Inawashiro Morikuni,ou,1,1536,1554,1589,病死,,,,,,全职种,64,64,性急,勇敢,理想,轻率,不重情义,83,艺术品,贪心,嗜酒如命,平氏,刀剑,51,63,32,43,42,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,1,无,强袭,无,无要求,,,已登场,猪苗代盛国,侍大将,直臣,芦名家,clan_ashina_1,黑川城,无,已登场,猪苗代盛国,侍大将,直臣,芦名家,clan_ashina_1,黑川城,无,已登场,猪苗代盛国,侍大将,直臣,芦名家,clan_ashina_1,黑川城,无,已登场,猪苗代盛国,侍大将,直臣,芦名家,clan_ashina_1,黑川城,无,已登场,猪苗代盛国,侍大将,直臣,芦名家,clan_ashina_2,黑川城,无,已死亡,猪苗代盛国,无效,无效,无,,无效,无,已登场,猪苗代盛国,侍大将,直臣,芦名家,黑川城,无,已登场,猪苗代盛国,侍大将,直臣,芦名家,黑川城,无,已登场,猪苗代盛国,上忍,直臣,根来众,根来之里,无,,"[{""stage"":"""",""tkid"":""104"",""ref"":""104"",""emotion"":0}]",,TAIKOU_bio_104,蘆名家臣。會津蘆名家族的庶流。豬苗代城主。將家督之位讓與嫡子盛胤，後聽信妻子讒言企圖廢除嫡子的繼承權，於是圍繞豬苗代城發生了爭執。會津決戰前背主家而投伊達家，在摺上原之戰時充任伊達軍的先鋒。
lord_tk5_105,105,105,,猪子兵介,豬子兵介,猪子,兵介,Inoko Hyosuke,kinai,1,1530,1554,1582,病死,,,,,,全职种,10,0,温和,普通,普通,普通,重视情义,18,武具,无欲,普通,其他,枪,53,59,42,33,60,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,无,拔突,无,无要求,,,已登场,猪子兵介,足轻大将,直臣,斋藤家,clan_saitoo_1,稻叶山城,无,已登场,猪子兵介,足轻大将,直臣,织田家,clan_oda_1,清洲城,无,已登场,猪子兵介,足轻大将,直臣,织田家,clan_oda_1,岐阜城,无,已登场,猪子兵介,足轻大将,直臣,织田家,clan_oda_1,岐阜城,无,已登场,猪子兵介,足轻大将,直臣,织田家,clan_oda_1,安土城,无,已死亡,猪子兵介,无效,无效,无,,无效,无,已登场,猪子兵介,足轻大将,直臣,斋藤家,稻叶山城,无,已死亡,猪子兵介,无效,无效,无,无效,无,已登场,猪子兵介,上忍,直臣,根来众,根来之里,无,,"[{""stage"":"""",""tkid"":""105"",""ref"":""105"",""emotion"":0}]",,TAIKOU_bio_105,齋藤家的家臣。後來成為織田家家臣。名為高就。道三身旁的親近者。道三與信長在正德寺初次見面之際，隨侍在道三身旁，批評信長為「如傳言般是個愚者」。但當道三被其子‧義龍所弒後改侍織田家，參加了石山合戰、征討武田等戰役。本能寺之變時在織田信忠旗下，死於二條城
lord_tk5_106,106,106,,猪俣邦宪,豬俁邦憲|豬股邦憲,猪俣,邦宪,Inomata Kuninori,kanto,1,1549,1563,1590,战死,,,,,,全职种,41,41,普通,胆小,普通,轻率,普通,53,书籍,贪心,普通,其他,刀剑,25,46,12,70,34,0,1,0,0,1,1,2,0,1,0,1,1,2,3,0,1,无,强袭,无,无要求,,,未登场,猪俣邦宪,足轻大将,陪臣（北条氏邦）,北条家,clan_hojo_4,小田原城,无,已登场,猪俣邦宪,足轻组头,直臣,北条家,clan_hojo_1,小田原城,无,已登场,猪俣邦宪,足轻大将,陪臣（北条氏邦）,北条家,clan_hojo_4,馆林城,无,已登场,猪俣邦宪,足轻大将,陪臣（北条氏邦）,北条家,clan_hojo_4,馆林城,无,已登场,猪俣邦宪,足轻大将,陪臣（北条氏邦）,北条家,clan_hojo_4,馆林城,无,已死亡,猪俣邦宪,无效,无效,无,,无效,无,未登场,猪俣邦宪,足轻大将,陪臣（北条氏邦）,北条家,小田原城,无,已登场,猪俣邦宪,足轻大将,陪臣（北条氏邦）,北条家,箕轮城,无,已登场,猪俣邦宪,头目,首领,根来众,根来之里,无,,"[{""stage"":"""",""tkid"":""106"",""ref"":""106"",""emotion"":0}]",,TAIKOU_bio_106,北條家臣。侍奉缽形城主北條氏邦。曾做箕輪城代和沼田城代。任職期間，一意孤行地奪取了真田昌幸的支城名胡桃城，給本臣秀吉征伐小田原提供了藉口。主家滅亡後被處磔刑。
lord_tk5_107,107,107,,今井宗久,,今井,宗久,Imai Sokyu,kinai,1,1520,1555,1593,病死,,,,,lord_tk5_108,武将以外优先,0,0,温和,勇敢,普通,慎重,不重情义,77,南蛮物,贪心,普通,其他,枪,46,35,82,79,74,0,0,1,0,0,1,0,0,0,0,0,4,3,4,4,2,无,拔突，丢钱，贿赂，大宴宾客,茶宗,一般条件,,主角吕宋助左卫门，剧情流程,已登场,今井宗久,当家,首领,纳屋,clan_imai_1,堺之町,无,已登场,今井宗久,当家,首领,纳屋,clan_imai_1,堺之町,无,已登场,今井宗久,当家,首领,纳屋,clan_imai_1,堺之町,无,已登场,今井宗久,当家,首领,纳屋,clan_imai_1,堺之町,无,已登场,今井宗久,当家,首领,纳屋,clan_imai_1,堺之町,无,已死亡,今井宗久,无效,无效,无,clan_imai_1,无效,无,已登场,今井宗久,当家,首领,纳屋,堺之町,无,已登场,今井宗久,当家,首领,纳屋,堺之町,无,已登场,今井宗久,浪人,其他,无,松仓之町,无,,"[{""stage"":"""",""tkid"":""107"",""ref"":""107"",""emotion"":0}]",,TAIKOU_bio_107,界的巨商。茶師。在界從事槍砲生產和金融業。接近昇遷進京的織田信長，而獲得了權力。擔任與界國之間的調停人。還先後擔任信長、秀吉的茶頭，與千宗易、津田宗一起被稱為「天下三宗匠」。
lord_tk5_108,108,108,,今井宗薰,,今井,宗薰,Imai Sokun,kinai,1,1552,1566,1627,病死,lord_tk5_107,,,,lord_tk5_107,武将以外优先,90,90,普通,胆小,普通,轻率,普通,47,艺术品,贪心,普通,其他,枪,24,31,51,46,60,0,0,0,0,0,0,0,0,0,1,0,3,2,2,3,1,无,拔突，丢钱,无,无要求,,,未登场,今井宗薰,掌柜,直臣,纳屋,clan_imai_1,堺之町,无,未登场,今井宗薰,掌柜,直臣,纳屋,clan_imai_1,堺之町,无,已登场,今井宗薰,掌柜,直臣,纳屋,clan_imai_1,堺之町,无,已登场,今井宗薰,掌柜,直臣,纳屋,clan_imai_1,堺之町,无,已登场,今井宗薰,掌柜,直臣,纳屋,clan_imai_1,堺之町,无,已登场,今井宗薰,当家,首领,纳屋,clan_imai_1,堺之町,无,未登场,今井宗薰,掌柜,直臣,纳屋,堺之町,无,已登场,今井宗薰,掌柜,直臣,纳屋,堺之町,无,已登场,今井宗薰,浪人,其他,无,松江之町,无,,"[{""stage"":"""",""tkid"":""108"",""ref"":""108"",""emotion"":0}]",,TAIKOU_bio_108,界的商人。茶人。宗久之子。以茶頭的身份侍奉秀吉。秀吉去世後，因犯了禁止仲介大名家婚姻的罪，被逐出界。在關原合戰中所屬東軍有功，之後成為了德川幕府的旗本之一。
lord_tk5_109,109,109,,今川氏真,,今川,氏真,Imagawa Ujizane,kanto,1,1538,1554,1614,病死,lord_tk5_110,,lord_tk5_1184,,lord_tk5_110,全职种,79,78,温和,胆小,现实,慎重,不重情义,2,艺术品,贪心,嗜酒如命,源氏,刀剑,13,57,62,17,40,0,0,0,0,0,1,0,0,0,1,0,0,4,0,3,1,无,强袭,无,一般条件,,,已登场,今川氏真,家老,直臣,今川家,clan_imagawa_1,骏府城,新当流,已登场,今川氏真,家老,直臣,今川家,clan_imagawa_1,骏府城,新当流,已登场,今川氏真,大名,首领,今川家,clan_imagawa_1,曳马城,新当流,已登场,今川氏真,浪人,其他,无,,小田原之町,新当流,已登场,今川氏真,浪人,其他,无,,小田原之町,新当流,已登场,今川氏真,足轻组头,直臣,德川家,clan_tokugawa_1,江户城,新当流,已登场,今川氏真,部将,直臣,今川家,骏府城,新当流,已登场,今川氏真,浪人,其他,无,小田原之町,新当流,已登场,今川氏真,侍大将,直臣,河尻家,水户城,新当流,,"[{""stage"":"""",""tkid"":""109"",""ref"":""109"",""emotion"":0}]",,TAIKOU_bio_109,今川家第１０代家主。義元之嫡子。其父義元被織田信長討伐後，繼承家業。但又被德川家康、武田信玄佔領了領地。後被北條氏政、家康收留。終日迷戀踢球和唱歌，過著與戰事無緣的日子。
lord_tk5_110,110,110,,今川义元,今川義元,今川,义元,Imagawa Katsumoto,tokai,1,1519,1554,1560,战死,,,lord_tk5_1236,,lord_tk5_109,只限武将,48,48,温和,普通,理想,轻率,普通,72,艺术品,贪心,嗜酒如命,源氏,弓,90,24,87,76,79,4,2,1,1,4,1,3,0,2,3,4,1,4,2,3,1,弓箭乱射，进水,刚弓，神弓，天弓，心眼，鸣弦,弓术名人,不可,,主角织田信长，桶狭间之战胜利,已登场,今川义元,大名,首领,今川家,clan_imagawa_1,骏府城,无,已登场,今川义元,大名,首领,今川家,clan_imagawa_1,骏府城,无,已死亡,今川义元,无效,无效,无,clan_imagawa_1,无效,无,已死亡,今川义元,无效,无效,无,,无效,无,已死亡,今川义元,无效,无效,无,,无效,无,已死亡,今川义元,无效,无效,无,clan_tokugawa_1,无效,无,已登场,今川义元,大名,首领,今川家,骏府城,无,已死亡,今川义元,无效,无效,无,无效,无,已登场,今川义元,侍大将,直臣,河尻家,水户城,无,,"[{""stage"":"""",""tkid"":""110"",""ref"":""110"",""emotion"":0}]",,TAIKOU_bio_110,今川家第九代當主。本來進入佛門修行，但因兄長‧氏輝的死而還俗，結束繼承人之爭而取得家督之位。召太原雪齋為軍師，日後成為了日本首屈一指的「東海第一射手」的大大名。在上洛（上京）的途中，於桶狹間受到織田信長的奇襲而陣亡。
