StringId	LocalizationId	EnglishName	ChineseName	Faction	Culture
lord_1_yasutomi_1	UxSkwZcc	Yasutomi Fuse	阿伏	Faction.clan_yasutomi_1	Culture.saikai
lord_1_yasutomi_2	qjFeheme	Yasutomi sumiharu	安富 纯晴	Faction.clan_yasutomi_1	Culture.saikai
lord_1_yasutomi_3	M9fL4iOG	Yasutomi Kesa	袈裟	Faction.clan_yasutomi_1	Culture.saikai
lord_1_yasutomi_4	S9l95YBY	Yasutomi Sumiyasu	安富 纯泰	Faction.clan_yasutomi_1	Culture.saikai
lord_1_yasutomi_5	4hhMmQZv	Yasutomi Sumitoshi	安富 纯利	Faction.clan_yasutomi_1	Culture.saikai
lord_1_yasutomi_6	gP7qZ1sx	Yasutomi Fuku	阿福	Faction.clan_yasutomi_1	Culture.saikai
lord_1_yasutomi_7	xzrz8EdV	Yasutomi Sumioki	安富 纯兴	Faction.clan_yasutomi_1	Culture.saikai
lord_1_yasutomi_8	0u4eOAjF	Yasutomi Yumi	小弓	Faction.clan_yasutomi_1	Culture.saikai
lord_1_fukuda	99cmIBLl	Fukuda Tadakane	福田 忠兼	Faction.clan_fukuda_1	Culture.saikai
lord_1_fukuda_1	IqQ6wbYX	Fukuda Momo	桃子	Faction.clan_fukuda_1	Culture.saikai
lord_1_fukuda_2	3DxSAP5P	Fukuda Kanetsugu	福田 兼次	Faction.clan_fukuda_1	Culture.saikai
lord_1_fukuda_3	m9ddTE2d	Fukuda Chise	千世	Faction.clan_fukuda_1	Culture.saikai
lord_1_fukuda_4	wq7KfqBC	Fukuda Kanechika	福田 兼亲	Faction.clan_fukuda_1	Culture.saikai
lord_1_fukuda_5	5EDIHiUN	Fukuda koshi	小紫	Faction.clan_fukuda_1	Culture.saikai
dead_lord_1_otomo_1	TzTHrzds	Otomo Yoshiaki	大友 义鉴	Faction.clan_otomo_1	Culture.saikai
dead_lord_1_otomo_2	z3dbPelZ	Otomo Boujo	坊城	Faction.clan_otomo_1	Culture.saikai
lord_1_otomo	Knylet1a	Otomo Sorin	大友 宗麟	Faction.clan_otomo_1	Culture.saikai
lord_1_otomo_1	UIKx01xx	Otomo Nata	奈多	Faction.clan_otomo_1	Culture.saikai
lord_1_otomo_2	7sbPoa0a	Otomo Yoshimune	大友 义统	Faction.clan_otomo_1	Culture.saikai
lord_1_otomo_3	a5rohL3A	Otomo Chikaie	大友 亲家	Faction.clan_otomo_1	Culture.saikai
lord_1_otomo_4	acpnamQM	Otomo Chikamori	大友 亲盛	Faction.clan_otomo_1	Culture.saikai
lord_1_otomo_5	HgdZp0Wl	Otomo Emi	惠美	Faction.clan_otomo_1	Culture.saikai
lord_1_otomo_6	5HotxjQe	Otomo Yuri	百合	Faction.clan_otomo_1	Culture.saikai
lord_1_otomo_7	svKW968A	Otomo Chikasada	大友 亲贞	Faction.clan_otomo_1	Culture.saikai
lord_1_kii_5	QhQNpW8c	Kii Nagafusa	城井 长房	Faction.clan_kii_1	Culture.saikai
lord_1_kii_6	vTJsC4OH	Kii Aogiri	青桐	Faction.clan_kii_1	Culture.saikai
lord_1_kii	k92lOXHJ	Kii Shigefusa	城井 镇房	Faction.clan_kii_1	Culture.saikai
lord_1_kii_1	teYikAqn	Kii Yohira	四葩	Faction.clan_kii_1	Culture.saikai
lord_1_kii_2	SqbUj7yq	Kii Tomofusa	城井 朝房	Faction.clan_kii_1	Culture.saikai
lord_1_kii_3	bS8yxN7k	Kii Masafusa	城井 正房	Faction.clan_kii_1	Culture.saikai
lord_1_kii_4	iIKYURwu	Kii Sukefusa	城井 甫房	Faction.clan_kii_1	Culture.saikai
lord_1_kamachi	ccbI0eaO	Kamachi Akimori	蒲池 鉴盛	Faction.clan_kamachi_1	Culture.saikai
lord_1_kamachi_1	l20Tre0E	Kamachi Otsutsuru	乙鹤	Faction.clan_kamachi_1	Culture.saikai
lord_1_kamachi_2	mZZiN58r	Kamachi Shigehisa	蒲池 镇久	Faction.clan_kamachi_1	Culture.saikai
lord_1_kamachi_3	4UMLD8VG	Kamachi Shigenami	蒲池 镇涟	Faction.clan_kamachi_1	Culture.saikai
lord_1_kamachi_4	BQpT7Ot2	Kamachi Tamatsuru	玉鹤	Faction.clan_kamachi_1	Culture.saikai
lord_1_kamachi_5	PhtIj0GH	Kamachi Muneyasu	蒲池 统安	Faction.clan_kamachi_1	Culture.saikai
lord_1_bekki	NkAfByDU	Bekki Akitsura	户次 鉴连	Faction.clan_bekki_1	Culture.saikai
lord_1_bekki_1	c5eoivff	Bekki Hatsu	波津	Faction.clan_bekki_1	Culture.saikai
lord_1_bekki_2	ovVdGXOn	Bekki Ginchiyo	訚千代	Faction.clan_bekki_1	Culture.saikai
lord_1_bekki_3	ZlHul9Zt	Bekki Shigetsura	户次 镇连	Faction.clan_bekki_1	Culture.saikai
dead_lord_1_bekki_4	HQk5m5lx	Bekki Chikayuki	户次 亲行	Faction.clan_bekki_1	Culture.saikai
dead_lord_1_bekki_5	b9gzn2hY	Bekki Akikata	户次 鉴方	Faction.clan_bekki_1	Culture.saikai
lord_1_yoshihiro	lKbRz6eD	Yoshihiro Akitada	吉弘 鉴理	Faction.clan_yoshihiro_1	Culture.saikai
lord_1_yoshihiro_1	0Y43uQrL	Yoshihiro Sekkoku-in	石斛院	Faction.clan_yoshihiro_1	Culture.saikai
lord_1_yoshihiro_2	Sj68FhWp	Yoshihiro Shigenobu	吉弘 镇信	Faction.clan_yoshihiro_1	Culture.saikai
lord_1_yoshihiro_3	gcJhVyAL	Yoshihiro Toki	登喜	Faction.clan_yoshihiro_1	Culture.saikai
lord_1_yoshihiro_4	lpweWPGd	Yoshihiro Muneyuki	吉弘 统幸	Faction.clan_yoshihiro_1	Culture.saikai
lord_1_yoshihiro_5	LeuCYp9y	Yoshihiro Munekazu	吉弘 统数	Faction.clan_yoshihiro_1	Culture.saikai
lord_1_yoshihiro_6	dmMvttf2	Yoshihiro Munesada	吉弘 统贞	Faction.clan_yoshihiro_1	Culture.saikai
lord_1_yoshihiro_7	m19CQd6x	Yoshihiro Kanoko	鹿子	Faction.clan_yoshihiro_1	Culture.saikai
lord_1_yoshihiro_8	1yDEuokr	Yoshihiro Yamayuri	山百合	Faction.clan_yoshihiro_1	Culture.saikai
lord_1_takahashi	E46uMtvl	Takahashi Shigetada	高桥 镇种	Faction.clan_takahashi_1	Culture.saikai
lord_1_takahashi_1	j1RRxloG	Takahashi Kaname	金目	Faction.clan_takahashi_1	Culture.saikai
lord_1_takahashi_2	2GaQofVb	Takahashi Munetora	高桥 统虎	Faction.clan_takahashi_1	Culture.saikai
lord_1_takahashi_3	uBCOrdQV	Takahashi Kai	甲斐	Faction.clan_takahashi_1	Culture.saikai
lord_1_takahashi_4	Z2GCOUtm	Takahashi Ochiyo	小千代	Faction.clan_takahashi_1	Culture.saikai
lord_1_takahashi_5	x6R93cIi	Takahashi Kaya	伽耶	Faction.clan_takahashi_1	Culture.saikai
lord_1_aso	NYlbLufq	Aso Koremasa	阿苏 惟将	Faction.clan_aso_1	Culture.saikai
lord_1_aso_1	fo7AmZvZ	Aso Hinageshi	雏芥子	Faction.clan_aso_1	Culture.saikai
lord_1_aso_2	VwVczw6S	Aso Koretane	阿苏 惟种	Faction.clan_aso_1	Culture.saikai
lord_1_aso_3	LRFeUoJn	Aso Azami	浅见	Faction.clan_aso_1	Culture.saikai
lord_1_kai	9rmhZ9SX	Kai Soun	甲斐 宗运	Faction.clan_kai_1	Culture.saikai
lord_1_kai_1	0YMRJmlt	Kai Oume	阿梅	Faction.clan_kai_1	Culture.saikai
lord_1_kai_2	AwDyF3fr	Kai Chikahide	甲斐 亲英	Faction.clan_kai_1	Culture.saikai
lord_1_kai_3	0dn4iBEk	Kai Chikamasa	甲斐 亲正	Faction.clan_kai_1	Culture.saikai
lord_1_kai_4	1erzaD8X	Kai Nobunari	甲斐 宣成	Faction.clan_kai_1	Culture.saikai
lord_1_nawa	XYmKfVXX	Nawa Yukinao	名和 行直	Faction.clan_nawa_1	Culture.saikai
lord_1_nawa_1	ZQpSL7UA	Nawa Anzu	阿杏	Faction.clan_nawa_1	Culture.saikai
lord_1_nawa_2	SQP2yZeu	Nawa Akitaka	名和 显孝	Faction.clan_nawa_1	Culture.saikai
lord_1_nawa_3	KrF8FmSs	Nawa Akiteru	名和 显辉	Faction.clan_nawa_1	Culture.saikai
lord_1_nawa_4	1btPFqMR	Nawa Yukiyoshi	名和 行良	Faction.clan_nawa_1	Culture.saikai
lord_1_nishi	XoV0TPFq	Nishi Koremitsu	西 惟光	Faction.clan_nishi_1	Culture.saikai
lord_1_nishi_1	saxrxGki	Nishi Koma	阿驹	Faction.clan_nishi_1	Culture.saikai
lord_1_nishi_2	7eurlUtR	Nishi Koreharu	西 惟治	Faction.clan_nishi_1	Culture.saikai
lord_1_nishi_3	SRSldKIW	Nishi Uta	宇多	Faction.clan_nishi_1	Culture.saikai
lord_1_nishi_4	4ZWfBLHb	Nishi Korenobu	西 惟信	Faction.clan_nishi_1	Culture.saikai
lord_1_nishi_5	jpK0zLw5	Nishi Korehide	西 惟秀	Faction.clan_nishi_1	Culture.saikai
lord_1_nishi_6	cCBVwKSj	Nishi Seki	势喜	Faction.clan_nishi_1	Culture.saikai
lord_1_takezaki	hv1qJGAV	Takezaki Koremitsu	竹崎 惟满	Faction.clan_takezaki_1	Culture.saikai
lord_1_takezaki_1	P62eOd0e	Takezaki Sawa	佐和	Faction.clan_takezaki_1	Culture.saikai
lord_1_takezaki_2	L7lfoFu7	Takezaki Nagahide	竹崎 长秀	Faction.clan_takezaki_1	Culture.saikai
lord_1_takezaki_3	WRBJMAxG	Takezaki Tama	阿玉	Faction.clan_takezaki_1	Culture.saikai
lord_1_takezaki_4	3IgBMBjO	Takezaki Tsuki	阿月	Faction.clan_takezaki_1	Culture.saikai
dead_lord_1_sagara_1	YNU67geV	Sagara Haruhiro	相良 晴广	Faction.clan_sagara_1	Culture.saikai
dead_lord_1_sagara_2	916pH86X	Sagara Uchijo	内城	Faction.clan_sagara_1	Culture.saikai
lord_1_sagara	5eZfB982	Sagara Yoshihi	相良 义阳	Faction.clan_sagara_1	Culture.saikai
lord_1_sagara_1	qLcsYHM7	Sagara Chiyogiku	千代菊	Faction.clan_sagara_1	Culture.saikai
lord_1_sagara_2	HAtmAA4A	Sagara Koari	虎满	Faction.clan_sagara_1	Culture.saikai
lord_1_sagara_3	5GMpq6XY	Sagara Chiari	千满	Faction.clan_sagara_1	Culture.saikai
lord_1_sagara_4	NutJCPcj	Sagara Kikuchiyo	菊千代	Faction.clan_sagara_1	Culture.saikai
lord_1_sagara_5	NWi3RA0H	Sagara Yorisada	相良 赖贞	Faction.clan_sagara_1	Culture.saikai
lord_1_sagara_6	dvyfGKTU	Sagara Hotaru	阿萤	Faction.clan_sagara_1	Culture.saikai
lord_1_sagara_7	bbvlOOs5	Sagara Umigiri	海桐	Faction.clan_sagara_1	Culture.saikai
lord_1_indo	dKC0bSr2	Indo Yoriyasu	犬童 赖安	Faction.clan_indo_1	Culture.saikai
lord_1_indo_1	0K6M8tdY	Indo Myokei-ni	妙桂尼	Faction.clan_indo_1	Culture.saikai
lord_1_indo_2	EmtnyFBl	Indo Yorimori	犬童 赖兄	Faction.clan_indo_1	Culture.saikai
lord_1_indo_3	MSsRSBtV	Indo Yusura	山樱桃	Faction.clan_indo_1	Culture.saikai
lord_1_amakusa	nnG2BZn7	Amakusa Shigenao	天草 镇尚	Faction.clan_amakusa_1	Culture.saikai
lord_1_amakusa_1	L9k5QuOT	Amakusa Chidori	千鸟	Faction.clan_amakusa_1	Culture.saikai
lord_1_amakusa_2	16V5w91f	Amakusa Hisatane	天草 久种	Faction.clan_amakusa_1	Culture.saikai
lord_1_amakusa_3	uq8mSvxo	Amakusa Tanemoto	天草 种元	Faction.clan_amakusa_1	Culture.saikai
lord_1_amakusa_4	MF8e93EW	Amakusa Hisatake	天草 久武	Faction.clan_amakusa_1	Culture.saikai
lord_1_amakusa_5	3kwAqpNa	Amakusa Tsudura	阿葛	Faction.clan_amakusa_1	Culture.saikai
lord_1_amakusa_6	57TkTUlx	Amakusa Tanemoto	天草 种元	Faction.clan_amakusa_1	Culture.saikai
lord_1_ito	XTnJEsYW	Ito Yoshisuke	伊东 义祐	Faction.clan_ito_1	Culture.saikai
lord_1_ito_1	Zo5RCGJQ	Ito Asa	安佐	Faction.clan_ito_1	Culture.saikai
lord_1_ito_2	4atnqu27	Ito Takashiro	高城殿	Faction.clan_ito_1	Culture.saikai
lord_1_ito_3	uihfZdNy	Ito Aso	阿苏	Faction.clan_ito_1	Culture.saikai
lord_1_ito_4	zc3RATLY	Ito Yoshimasu	伊东 义益	Faction.clan_ito_1	Culture.saikai
lord_1_ito_5	bi2KysQW	Ito Houjyo	北条	Faction.clan_ito_1	Culture.saikai
lord_1_ito_6	lVI3T9fG	Ito Machigami	町上	Faction.clan_ito_1	Culture.saikai
lord_1_ito_7	85Bsa0wA	Ito Suketaka	伊东 祐兵	Faction.clan_ito_1	Culture.saikai
lord_1_mera_6	Zyip3QcN	Mera Sukemichi	米良 祐通	Faction.clan_mera_1	Culture.saikai
lord_1_mera_7	ZtJyjDvr	Mera Namomi	奈茂美	Faction.clan_mera_1	Culture.saikai
lord_1_mera	2CvJRlY1	Mera Suketsugu	米良 祐次	Faction.clan_mera_1	Culture.saikai
lord_1_mera_1	ioFUZ0oL	Mera Natsugiku	夏菊	Faction.clan_mera_1	Culture.saikai
lord_1_mera_2	peaJoNOB	Mera Sigekata	米良 重方	Faction.clan_mera_1	Culture.saikai
lord_1_mera_3	rOnLD0w7	Mera Hana	花子	Faction.clan_mera_1	Culture.saikai
lord_1_mera_4	Zyip3QcN	Mera Sukemichi	米良 祐通	Faction.clan_mera_1	Culture.saikai
lord_1_mera_5	Uf3QK6ng	Mera Yume	汤目	Faction.clan_mera_1	Culture.saikai
lord_1_nagakura_3	zE5EwPDa	Nagakura Suketoshi	长仓 祐岁	Faction.clan_nagakura_1	Culture.saikai
lord_1_nagakura_4	4EowmW3n	Nagakura Hisame	久目	Faction.clan_nagakura_1	Culture.saikai
lord_1_nagakura	IGRDYaLn	Nagakura Sukemasa	长仓 祐政	Faction.clan_nagakura_1	Culture.saikai
lord_1_nagakura_1	kxPhkWeY	Nagakura Asa	安佐	Faction.clan_nagakura_1	Culture.saikai
lord_1_nagakura_2	a0POjhcf	Nagakura Dounsai	洞云斋	Faction.clan_nagakura_1	Culture.saikai
main_hero	w1okK9gq	Rogan			Culture.saikai
main_hero_father	22a9fyiQ	Father			Culture.saikai
main_hero_mother	UB4sqrWx	Mother			Culture.saikai
ferry_driver	CLqPbdiZ	Ferry Driver			Culture.neutral_culture
dead_lord_1_saionji_1	gTFSsjbm	Saionji Kinnobu	西园寺 公宣	Faction.clan_saionji_1	Culture.nankai
dead_lord_1_saionji_2	qwJbUUQV	Saionji Seiko-in	清子	Faction.clan_saionji_1	Culture.nankai
lord_1_saionji	bMfqWjqk	Saionji Kinhiro	西园寺 公广	Faction.clan_saionji_1	Culture.nankai
lord_1_saionji_1	g5pzHuFm	Saionji Nishi	西姫	Faction.clan_saionji_1	Culture.nankai
lord_1_saionji_2	kHOJ0Awe	Saionji Nobuhisa	西园寺 宣久	Faction.clan_saionji_1	Culture.nankai
lord_1_saionji_3	Jb6FawOB	Saionji Hisa	阿久	Faction.clan_saionji_1	Culture.nankai
lord_1_kashuji	RzWxJC41	Kajuji Motoaki	劝修寺 基明	Faction.clan_kashuji_1	Culture.nankai
lord_1_kashuji_1	vT8u3noP	Kajuji Fuki	阿蕗	Faction.clan_kashuji_1	Culture.nankai
lord_1_kashuji_2	GZEDDxOG	Kajuji Motonori	劝修寺 基贤	Faction.clan_kashuji_1	Culture.nankai
lord_1_kashuji_3	KDfcebZ7	Kajuji Sayuri	小百合	Faction.clan_kashuji_1	Culture.nankai
lord_1_hoketsu	gSncZATa	Hoketsu Norinobu	法华津 则延	Faction.clan_hoketsu_1	Culture.nankai
lord_1_hoketsu_1	GCLn5ECy	Hoketsu Hama	羽舞	Faction.clan_hoketsu_1	Culture.nankai
lord_1_hoketsu_2	UgnuLgbA	Hoketsu Sakinobu	法华津 前延	Faction.clan_hoketsu_1	Culture.nankai
lord_1_hoketsu_3	51dM4xsA	Hoketsu Kuwa	桑子	Faction.clan_hoketsu_1	Culture.nankai
lord_1_ichijo	l9dNB33O	Ichijo Kanesada	一条 兼定	Faction.clan_ichijo_1	Culture.nankai
lord_1_ichijo_1	vZK6RwNC	Ichijo Tamafuji	玉藤	Faction.clan_ichijo_1	Culture.nankai
lord_1_ichijo_2	aa7k9lsZ	Ichijo Tadamasa	一条 内政	Faction.clan_ichijo_1	Culture.nankai
lord_1_ichijo_3	FH6ohwg7	Ichijo Nobuko	信子	Faction.clan_ichijo_1	Culture.nankai
lord_1_ichijo_4	84OJJiZg	Ichijo Mariko	鞠子	Faction.clan_ichijo_1	Culture.nankai
lord_1_doi	j6oilqBS	Doi Kiyoyoshi	土居 清良	Faction.clan_doi_1	Culture.nankai
lord_1_doi_1	R9UQCnuM	Doi Mugi	牟岐	Faction.clan_doi_1	Culture.nankai
lord_1_doi_2	NrJRgRfz	Doi Shigekiyo	土居 重清	Faction.clan_doi_1	Culture.nankai
lord_1_doi_3	PGjI36Ae	Doi Sozan	土居 宗珊	Faction.clan_doi_1	Culture.nankai
lord_1_aki	pvhvN7QV	Aki Kunitora	安艺 国虎	Faction.clan_aki_1	Culture.nankai
lord_1_aki_1	rHKVyyVc	Aki Nishi	阿西	Faction.clan_aki_1	Culture.nankai
lord_1_aki_2	kCyapaMi	Aki Hirotsune	安艺 弘恒	Faction.clan_aki_1	Culture.nankai
lord_1_aki_3	qsvolxnV	Aki Ietomo	安艺 家友	Faction.clan_aki_1	Culture.nankai
lord_1_tsuno	qnY9HZY8	Tsuno Sadakatsu	津野 定胜	Faction.clan_tsuno_1	Culture.nankai
lord_1_tsuno_1	q7dRw8dj	Tsuno Sumi	须美	Faction.clan_tsuno_1	Culture.nankai
lord_1_tsuno_2	Pi1K6Dyu	Tsuno Katsuoki	津野 胜兴	Faction.clan_tsuno_1	Culture.nankai
lord_1_tsuno_3	Q5L1Tq9A	Tsuno Tomo	阿友	Faction.clan_tsuno_1	Culture.nankai
lord_1_chosokabe	EFVk0L5h	Chosokabe Motochika	长宗我部 元亲	Faction.clan_chosokabe_1	Culture.nankai
lord_1_chosokabe_1	6CK8HDZR	Chosokabe Amane	阿周	Faction.clan_chosokabe_1	Culture.nankai
lord_1_chosokabe_2	s6nTS5jf	Chosokabe Nobuchika	长宗我部 信亲	Faction.clan_chosokabe_1	Culture.nankai
lord_1_chosokabe_3	OdLEdQd3	Chosokabe Chikakazu	长宗我部 亲和	Faction.clan_chosokabe_1	Culture.nankai
lord_1_chosokabe_4	JVEOWyAi	Chosokabe Suzu	阿铃	Faction.clan_chosokabe_1	Culture.nankai
lord_1_chosokabe_5	MgtskN05	Chosokabe Honoka	穗香	Faction.clan_chosokabe_1	Culture.nankai
lord_1_chosokabe_6	ufdDL1IS	Chosokabe Ako	阿江	Faction.clan_chosokabe_1	Culture.nankai
lord_1_kosokabe	U9RsqAwX	Kosokabe Chikayasu	香宗我部 亲泰	Faction.clan_kosokabe_1	Culture.nankai
lord_1_kosokabe_1	RySY5fQu	Kosokabe Yuzuha	柚叶	Faction.clan_kosokabe_1	Culture.nankai
lord_1_kira	hvyaWDgX	Kira Chikasada	吉良 亲贞	Faction.clan_kira_1	Culture.nankai
lord_1_kira_1	DeCbQeHC	Kira Yumi	小弓	Faction.clan_kira_1	Culture.nankai
lord_1_kira_2	1YCmAvvP	Kira Chikazane	吉良 亲实	Faction.clan_kira_1	Culture.nankai
lord_1_kira_3	FXZNXucw	Kira Joen	如渊	Faction.clan_kira_1	Culture.nankai
lord_1_kira_4	zcC4TL48	Kira Chikamasa	吉良 亲正	Faction.clan_kira_1	Culture.nankai
lord_1_hisatake	pGrd03pI	Hisatake Chikanobu	久武 亲信	Faction.clan_hisatake_1	Culture.nankai
lord_1_hisatake_1	kKdyVFsm	Hisatake En	阿圆	Faction.clan_hisatake_1	Culture.nankai
dead_lord_1_hisatake_2	Uk8wWxBw	Hisatake Shogen	久武 昌源	Faction.clan_hisatake_1	Culture.nankai
dead_lord_1_hisatake_3	gswXQDd7	Hisatake Mugi	牟岐	Faction.clan_hisatake_1	Culture.nankai
lord_1_hisatake_4	KwL2BhJu	Hisatake Chikanao	久武 亲直	Faction.clan_hisatake_1	Culture.nankai
lord_1_hisatake_5	NMjVGI7u	Hisatake Taka	多加	Faction.clan_hisatake_1	Culture.nankai
lord_1_yoshida	m3YajwyO	Yoshida Shigetoshi	吉田 重俊	Faction.clan_yoshida_1	Culture.nankai
lord_1_yoshida_1	uht0Icck	Yoshida Hisa	阿久	Faction.clan_yoshida_1	Culture.nankai
dead_lord_1_yoshida_2	YK0QNAGY	Yoshida Norihiro	吉田 则弘	Faction.clan_yoshida_1	Culture.nankai
dead_lord_1_yoshida_3	uuCL0VJy	Yoshida Chiku	知久	Faction.clan_yoshida_1	Culture.nankai
lord_1_yoshida_4	1OhuHuRD	Yoshida Shigeyasu	吉田 重康	Faction.clan_yoshida_1	Culture.nankai
lord_1_yoshida_5	pOfNSi6V	Yoshida Naka	阿仲	Faction.clan_yoshida_1	Culture.nankai
lord_1_yoshida_6	UYASRxJw	Yoshida Takatoshi	吉田 孝俊	Faction.clan_yoshida_1	Culture.nankai
dead_lord_1_yoshida_7	hhYUOKRh	Yoshida Takayori	吉田 孝赖	Faction.clan_yoshida_1	Culture.nankai
lord_1_yoshida_8	ic0O247n	Yoshida Sen	阿千	Faction.clan_yoshida_1	Culture.nankai
lord_1_yoshida_9	HAaOI8lO	Yoshida Sadashige	吉田 贞重	Faction.clan_yoshida_1	Culture.nankai
lord_1_yoshida_10	CLvsoPtJ	Yoshida Kinu	阿绢	Faction.clan_yoshida_1	Culture.nankai
lord_1_yoshida_11	KyUYLo0G	Yoshida Chikashige	吉田 周重	Faction.clan_yoshida_1	Culture.nankai
lord_1_yoshida_12	mfPg78eX	Yoshida Toku	阿德	Faction.clan_yoshida_1	Culture.nankai
lord_1_fukudome	HVP1iekL	Fukudome Yoshishige	福留 仪重	Faction.clan_fukudome_1	Culture.nankai
lord_1_fukudome_1	g2mr3QCM	Fukudome Chikamasa	福留 亲政	Faction.clan_fukudome_1	Culture.nankai
lord_1_fukudome_2	Hlkt9zR1	Fukudome Ume	阿梅	Faction.clan_fukudome_1	Culture.nankai
dead_lord_1_miyoshi_1	2AJOuAzz	Miyoshi Nagayoshi	三好 长庆	Faction.clan_miyoshi_1	Culture.nankai
lord_1_miyoshi_5	diWjBHKp	Miyoshi Syoko-in	照光院	Faction.clan_miyoshi_1	Culture.nankai
lord_1_miyoshi_4	NPrwtYts	Miyoshi Tsuru	阿鹤	Faction.clan_miyoshi_1	Culture.nankai
lord_1_miyoshi	Mxr5FYoa	Miyoshi Yoshitsugu	三好 义继	Faction.clan_miyoshi_1	Culture.nankai
lord_1_miyoshi_2	JLomyVbr	Miyoshi Yoshikane	三好 义兼	Faction.clan_miyoshi_1	Culture.nankai
lord_1_miyoshi_3	75JZYLpa	Miyoshi Yoshishige	三好 义茂	Faction.clan_miyoshi_1	Culture.nankai
lord_1_miyoshi_1	6gzf2OX9	Miyoshi Azusa	阿梓	Faction.clan_miyoshi_1	Culture.nankai
dead_lord_1_sogo_1	4jgyfZ85	Sogo Kazumasa	十河 一存	Faction.clan_sogo_1	Culture.nankai
dead_lord_1_sogo_2	4MZmJxE6	Sogo Komyo-in	光明院	Faction.clan_sogo_1	Culture.nankai
lord_1_sogo	uu3PRYD5	Sogo Masayasu	十河 存保	Faction.clan_sogo_1	Culture.nankai
lord_1_sogo_1	HxfQ7WNA	Sogo Satsuki	臯月	Faction.clan_sogo_1	Culture.nankai
lord_1_sogo_2	GLB0eZon	Sogo Masayuki	十河 存之	Faction.clan_sogo_1	Culture.nankai
lord_1_sogo_3	nKh0IYa0	Sogo Mayu	阿茧	Faction.clan_sogo_1	Culture.nankai
lord_1_sogo_4	dBBf1wOB	Sogo Kazuyuki	十河 一行	Faction.clan_sogo_1	Culture.nankai
lord_1_sogo_5	GiqQGwGA	Sogo Yamagiri	山桐	Faction.clan_sogo_1	Culture.nankai
lord_1_shingai	cjm2q36D	Shingai Dozen	新开 道善	Faction.clan_shingai_1	Culture.nankai
lord_1_shingai_1	0vFKvTmm	Shingai Yachiyo	八千代	Faction.clan_shingai_1	Culture.nankai
lord_1_shingai_2	2yPLLgtG	Shingai Sanenari	新开 实成	Faction.clan_shingai_1	Culture.nankai
lord_1_shingai_3	cOejVaQ2	Shingai Botan	牡丹	Faction.clan_shingai_1	Culture.nankai
lord_1_shingai_4	zQfWhCEH	Shingai Renge	莲花	Faction.clan_shingai_1	Culture.nankai
lord_1_shingai_5	CjIwIpNQ	Shingai Ukon	新开 右近	Faction.clan_shingai_1	Culture.nankai
lord_1_shingai_6	0D5ublc2	Shingai Kaneyasu	新开 兼安	Faction.clan_shingai_1	Culture.nankai
lord_1_shingai_7	Z7HNxyjm	Shingai Katashiro	片城	Faction.clan_shingai_1	Culture.nankai
dead_lord_1_onishi_1	EPAOxYQz	Onishi Mototaka	大西 元高	Faction.clan_onishi_1	Culture.nankai
dead_lord_1_onishi_2	wx2ueWmc	Onishi Keizen-in	庆善院	Faction.clan_onishi_1	Culture.nankai
lord_1_onishi	RvDxK05Y	Onishi Yoritake	大西 赖武	Faction.clan_onishi_1	Culture.nankai
lord_1_onishi_1	hM5I9P0H	Onishi Amaki	甘城	Faction.clan_onishi_1	Culture.nankai
lord_1_onishi_2	rWLTD0VP	Onishi Shigemoto	大西 茂元	Faction.clan_onishi_1	Culture.nankai
lord_1_onishi_3	1DquGOk6	Onishi Haruka	春香	Faction.clan_onishi_1	Culture.nankai
lord_1_onishi_4	IAlJOXYB	Onishi Yoriharu	大西 赖晴	Faction.clan_onishi_1	Culture.nankai
lord_1_onishi_5	yHGYnv7J	Onishi Tochi	户知	Faction.clan_onishi_1	Culture.nankai
lord_1_onishi_6	nTvvBSyL	Onishi Yorikane	大西 赖包	Faction.clan_onishi_1	Culture.nankai
lord_1_onishi_7	SQk4kSuU	Onishi Yorinobu	大西 赖宣	Faction.clan_onishi_1	Culture.nankai
lord_1_onishi_8	MuaWnIVG	Onishi Mototake	大西 元武	Faction.clan_onishi_1	Culture.nankai
lord_1_onishi_9	oeXBYpPO	Onishi Suzuran	铃兰	Faction.clan_onishi_1	Culture.nankai
lord_1_onishi_10	vufFgWYR	Onishi Sadatake	大西 贞武	Faction.clan_onishi_1	Culture.nankai
lord_1_onishi_11	CoZaJNAY	Onishi Hamagiku	浜菊	Faction.clan_onishi_1	Culture.nankai
lord_1_ashina	khx3Vgh8	Ashina Morioki	芦名 盛兴	Faction.clan_ashina_1	Culture.ou
lord_1_ashina_1	mzCn8ZC7	Ashina Hiko	阿彦	Faction.clan_ashina_1	Culture.ou
lord_1_ashina_2	sdzqsV1G	Ashina Moriuji	芦名 盛氏	Faction.clan_ashina_1	Culture.ou
lord_1_ashina_3	liJQwhE3	Ashina Yae	八重	Faction.clan_ashina_1	Culture.ou
lord_1_ashina_4	QkJaEi3K	Ashina Yuzu	柚子	Faction.clan_ashina_1	Culture.ou
lord_1_inawashiro	YwGkSfbK	Inawashiro Morikuni	猪苗代 盛国	Faction.clan_inawashiro_1	Culture.ou
lord_1_inawashiro_1	kDG4hH19	Inawashiro Matsu	阿松	Faction.clan_inawashiro_1	Culture.ou
lord_1_inawashiro_2	7iNle8U9	Inawashiro Moritane	猪苗代 盛胤	Faction.clan_inawashiro_1	Culture.ou
