settlement_id,name,zh,type,culture,complex,alley(小巷),arena(竞技场),center(中心),duel_location_id(决斗场),house_1(民居1),house_2(民居2),house_3(民居3),lordshall(领主大厅),port_location_id(港口),prison(地牢),retirement_retreat(退休地),tavern(酒馆),village_center(村庄中心)
castle_TOHO24,Sentoku Castle,千德城,castle,Culture.ou,LocationComplexTemplate.castle_complex,,,sho_castle_map_h,,,,,sho_keep_scene,,sho_prison_b,,,
castle_village_TOHO24_1,Takusari,田锁,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_h
castle_village_TOHO24_2,Miyako,宫古,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_h
castle_TOHO25,Kousuiji Castle,高水寺城,castle,Culture.ou,LocationComplexTemplate.castle_complex,,,sho_castle_map_h,,,,,sho_keep_scene,,sho_prison_b,,,
castle_village_TOHO25_1,Kozukata,不来方,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_h
castle_village_TOHO25_2,Toyagasaki,鸟谷崎,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_e
castle_TOHO26,Kakunodate Castle,角馆城,castle,Culture.ou,LocationComplexTemplate.castle_complex,,,sho_castle_map_h,,,,,sho_keep_scene,,sho_prison_b,,,
castle_village_TOHO26_1,Naraoka,楢冈,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_h
castle_village_TOHO26_2,Tomaki,户卷,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_e
castle_TOHO27,Hiyama Castle,桧山城,castle,Culture.ou,LocationComplexTemplate.castle_complex,,,sho_castle_map_d,,,,,sho_keep_scene,,sho_prison_b,,,
castle_village_TOHO27_1,Noshiro,能代,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_a
castle_village_TOHO27_2,Yonaizawa,米内泽,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_h
castle_TOHO28,Odate Castle,大馆城,castle,Culture.ou,LocationComplexTemplate.castle_complex,,,sho_castle_map_b,,,,,sho_keep_scene,,sho_prison_b,,,
castle_village_TOHO28_1,Hanaoka,花冈,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_h
castle_village_TOHO28_2,Sugisawa,杉泽,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_c
castle_TOHO29,Kunohe Castle,九户城,castle,Culture.ou,LocationComplexTemplate.castle_complex,,,sho_castle_map_b,,,,,sho_keep_scene,,sho_prison_b,,,
castle_village_TOHO29_1,Joho-ji,常保寺,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_h
castle_village_TOHO29_2,Kuzumaki,葛卷,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_h
castle_TOHO30,Kuji Castle,久慈城,castle,Culture.ou,LocationComplexTemplate.castle_complex,,,sho_castle_map_e,,,,,sho_keep_scene,,sho_prison_b,,,
castle_village_TOHO30_1,Kuji,久慈,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_h
castle_village_TOHO30_2,Tamagawa,玉川,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_h
castle_TOHO31,Ne Castle,根城,castle,Culture.ou,LocationComplexTemplate.castle_complex,,,sho_castle_map_d,,,,,sho_keep_scene,,sho_prison_b,,,
castle_village_TOHO31_1,Gonohe,五户,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_e
castle_village_TOHO31_2,Hachinohe,八户,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_a
castle_TOHO32,Shichinohe Castle,七户城,castle,Culture.ou,LocationComplexTemplate.castle_complex,,,sho_castle_map_i,,,,,sho_keep_scene,,sho_prison_b,,,
castle_village_TOHO32_1,Yokohama,横浜,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_h
castle_village_TOHO32_2,Nobeji,野边地,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_a
castle_TOHO33,Oura Castle,大浦城,castle,Culture.ou,LocationComplexTemplate.castle_complex,,,sho_castle_map_i,,,,,sho_keep_scene,,sho_prison_b,,,
castle_village_TOHO33_1,Ajigasawa,鲹泽,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_d
castle_village_TOHO33_2,Itchoda,一町田,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_h
castle_TOHO34,Namioka Castle,浪冈城,castle,Culture.ou,LocationComplexTemplate.castle_complex,,,sho_castle_map_c,,,,,sho_keep_scene,,sho_prison_b,,,
castle_village_TOHO34_1,Aburakawa,油川,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_e
castle_village_TOHO34_2,Hirota,广田,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_e
castle_TOHO35,Junpo-ji Castle,顺法寺城,castle,Culture.ou,LocationComplexTemplate.castle_complex,,,sho_castle_map_d,,,,,sho_keep_scene,,sho_prison_b,,,
castle_village_TOHO35_1,Ohata,大畑,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_d
castle_village_TOHO35_2,Tanabe,田边,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_e
hideout_1,Hideout,藏身处,?,Culture.sanzoku,,,,,,,,,,,,,,
hideout_2,Hideout,藏身处,?,Culture.ochimusya,,,,,,,,,,,,,,
hideout_3,Hideout,藏身处,?,Culture.sanzoku,,,,,,,,,,,,,,
hideout_4,Hideout,藏身处,?,Culture.yato,,,,,,,,,,,,,,
hideout_5,Hideout,藏身处,?,Culture.yato,,,,,,,,,,,,,,
hideout_6,Hideout,藏身处,?,Culture.zoku,,,,,,,,,,,,,,
hideout_7,Hideout,藏身处,?,Culture.wokou,,,,,,,,,,,,,,
hideout_8,Hideout,藏身处,?,Culture.wokou,,,,,,,,,,,,,,
hideout_9,Hideout,藏身处,?,Culture.wokou,,,,,,,,,,,,,,
hideout_10,Hideout,藏身处,?,Culture.wokou,,,,,,,,,,,,,,
hideout_11,Hideout,藏身处,?,Culture.zoku,,,,,,,,,,,,,,
hideout_12,Hideout,藏身处,?,Culture.wokou,,,,,,,,,,,,,,
hideout_13,Hideout,藏身处,?,Culture.wokou,,,,,,,,,,,,,,
hideout_14,Hideout,藏身处,?,Culture.yato,,,,,,,,,,,,,,
hideout_15,Hideout,藏身处,?,Culture.zoku,,,,,,,,,,,,,,
hideout_16,Hideout,藏身处,?,Culture.wokou,,,,,,,,,,,,,,
hideout_17,Hideout,藏身处,?,Culture.zoku,,,,,,,,,,,,,,
hideout_18,Hideout,藏身处,?,Culture.yato,,,,,,,,,,,,,,
hideout_19,Hideout,藏身处,?,Culture.yato,,,,,,,,,,,,,,
hideout_20,Hideout,藏身处,?,Culture.wokou,,,,,,,,,,,,,,
hideout_21,Hideout,藏身处,?,Culture.zoku,,,,,,,,,,,,,,
hideout_22,Hideout,藏身处,?,Culture.wokou,,,,,,,,,,,,,,
hideout_23,Hideout,藏身处,?,Culture.sanzoku,,,,,,,,,,,,,,
hideout_24,Hideout,藏身处,?,Culture.sanzoku,,,,,,,,,,,,,,
hideout_25,Hideout,藏身处,?,Culture.zoku,,,,,,,,,,,,,,
hideout_26,Hideout,藏身处,?,Culture.ochimusya,,,,,,,,,,,,,,
hideout_27,Hideout,藏身处,?,Culture.sanzoku,,,,,,,,,,,,,,
hideout_28,Hideout,藏身处,?,Culture.zoku,,,,,,,,,,,,,,
hideout_29,Hideout,藏身处,?,Culture.sanzoku,,,,,,,,,,,,,,
hideout_30,Hideout,藏身处,?,Culture.sanzoku,,,,,,,,,,,,,,
hideout_31,Hideout,藏身处,?,Culture.wokou,,,,,,,,,,,,,,
hideout_32,Hideout,藏身处,?,Culture.yato,,,,,,,,,,,,,,
hideout_33,Hideout,藏身处,?,Culture.wokou,,,,,,,,,,,,,,
hideout_34,Hideout,藏身处,?,Culture.zoku,,,,,,,,,,,,,,
hideout_35,Hideout,藏身处,?,Culture.ochimusya,,,,,,,,,,,,,,
hideout_36,Hideout,藏身处,?,Culture.wokou,,,,,,,,,,,,,,
hideout_37,Hideout,藏身处,?,Culture.zoku,,,,,,,,,,,,,,
hideout_38,Hideout,藏身处,?,Culture.sanzoku,,,,,,,,,,,,,,
hideout_39,Hideout,藏身处,?,Culture.wokou,,,,,,,,,,,,,,
hideout_40,Hideout,藏身处,?,Culture.zoku,,,,,,,,,,,,,,
hideout_42,Hideout,藏身处,?,Culture.zoku,,,,,,,,,,,,,,
hideout_43,Hideout,藏身处,?,Culture.yato,,,,,,,,,,,,,,
hideout_44,Hideout,藏身处,?,Culture.wokou,,,,,,,,,,,,,,
hideout_45,Hideout,藏身处,?,Culture.ochimusya,,,,,,,,,,,,,,
hideout_46,Hideout,藏身处,?,Culture.sanzoku,,,,,,,,,,,,,,
hideout_47,Hideout,藏身处,?,Culture.zoku,,,,,,,,,,,,,,
hideout_48,Hideout,藏身处,?,Culture.wokou,,,,,,,,,,,,,,
hideout_49,Hideout,藏身处,?,Culture.ochimusya,,,,,,,,,,,,,,
hideout_50,Hideout,藏身处,?,Culture.wokou,,,,,,,,,,,,,,
hideout_51,Hideout,藏身处,?,Culture.sanzoku,,,,,,,,,,,,,,
hideout_52,Hideout,藏身处,?,Culture.wokou,,,,,,,,,,,,,,
hideout_53,Hideout,藏身处,?,Culture.ochimusya,,,,,,,,,,,,,,
hideout_54,Hideout,藏身处,?,Culture.zoku,,,,,,,,,,,,,,
hideout_55,Hideout,藏身处,?,Culture.wokou,,,,,,,,,,,,,,
hideout_56,Hideout,藏身处,?,Culture.sanzoku,,,,,,,,,,,,,,
hideout_57,Hideout,藏身处,?,Culture.zoku,,,,,,,,,,,,,,
hideout_58,Hideout,藏身处,?,Culture.wokou,,,,,,,,,,,,,,
hideout_59,Hideout,藏身处,?,Culture.sanzoku,,,,,,,,,,,,,,
hideout_60,Hideout,藏身处,?,Culture.wokou,,,,,,,,,,,,,,
hideout_61,Hideout,藏身处,?,Culture.yato,,,,,,,,,,,,,,
hideout_62,Hideout,藏身处,?,Culture.zoku,,,,,,,,,,,,,,
hideout_63,Hideout,藏身处,?,Culture.yato,,,,,,,,,,,,,,
hideout_64,Hideout,藏身处,?,Culture.wokou,,,,,,,,,,,,,,
hideout_65,Hideout,藏身处,?,Culture.zoku,,,,,,,,,,,,,,
hideout_66,Hideout,藏身处,?,Culture.yato,,,,,,,,,,,,,,
hideout_67,Hideout,藏身处,?,Culture.wokou,,,,,,,,,,,,,,
hideout_68,Hideout,藏身处,?,Culture.sanzoku,,,,,,,,,,,,,,
hideout_69,Hideout,藏身处,?,Culture.wokou,,,,,,,,,,,,,,
hideout_70,Hideout,藏身处,?,Culture.zoku,,,,,,,,,,,,,,
hideout_71,Hideout,藏身处,?,Culture.yato,,,,,,,,,,,,,,
hideout_72,Hideout,藏身处,?,Culture.sanzoku,,,,,,,,,,,,,,
hideout_73,Hideout,藏身处,?,Culture.zoku,,,,,,,,,,,,,,
hideout_74,Hideout,藏身处,?,Culture.wokou,,,,,,,,,,,,,,
hideout_75,Hideout,藏身处,?,Culture.yato,,,,,,,,,,,,,,
hideout_76,Hideout,藏身处,?,Culture.wokou,,,,,,,,,,,,,,
hideout_77,Hideout,藏身处,?,Culture.sanzoku,,,,,,,,,,,,,,
hideout_78,Hideout,藏身处,?,Culture.zoku,,,,,,,,,,,,,,
hideout_79,Hideout,藏身处,?,Culture.yato,,,,,,,,,,,,,,
hideout_80,Hideout,藏身处,?,Culture.ochimusya,,,,,,,,,,,,,,
hideout_81,Hideout,藏身处,?,Culture.zoku,,,,,,,,,,,,,,
hideout_82,Hideout,藏身处,?,Culture.yato,,,,,,,,,,,,,,
hideout_83,Hideout,藏身处,?,Culture.sanzoku,,,,,,,,,,,,,,
retirement_retreat,The Retreat,隐退地,?,Culture.saikai,LocationComplexTemplate.retreat_complex,,,,,,,,,,,scn_retirement,,
duel_location_1,Duel Location,决斗地点,DuelLocationComponent,Culture.duelists,LocationComplexTemplate.duel_location_complex,,,,sho_duel_map_a,,,,,,,,,
duel_location_2,Duel Location,决斗地点,DuelLocationComponent,Culture.duelists,LocationComplexTemplate.duel_location_complex,,,,sho_duel_map_a,,,,,,,,,
duel_location_3,Duel Location,决斗地点,DuelLocationComponent,Culture.duelists,LocationComplexTemplate.duel_location_complex,,,,sho_duel_map_b,,,,,,,,,
duel_location_4,Duel Location,决斗地点,DuelLocationComponent,Culture.duelists,LocationComplexTemplate.duel_location_complex,,,,sho_duel_map_a,,,,,,,,,
duel_location_5,Duel Location,决斗地点,DuelLocationComponent,Culture.duelists,LocationComplexTemplate.duel_location_complex,,,,sho_duel_map_a,,,,,,,,,
duel_location_6,Duel Location,决斗地点,DuelLocationComponent,Culture.duelists,LocationComplexTemplate.duel_location_complex,,,,sho_duel_map_b,,,,,,,,,
duel_location_7,Duel Location,决斗地点,DuelLocationComponent,Culture.duelists,LocationComplexTemplate.duel_location_complex,,,,sho_duel_map_a,,,,,,,,,
duel_location_8,Duel Location,决斗地点,DuelLocationComponent,Culture.duelists,LocationComplexTemplate.duel_location_complex,,,,sho_duel_map_a,,,,,,,,,
duel_location_9,Duel Location,决斗地点,DuelLocationComponent,Culture.duelists,LocationComplexTemplate.duel_location_complex,,,,sho_duel_map_a,,,,,,,,,
duel_location_10,Duel Location,决斗地点,DuelLocationComponent,Culture.duelists,LocationComplexTemplate.duel_location_complex,,,,sho_duel_map_b,,,,,,,,,
duel_location_11,Duel Location,决斗地点,DuelLocationComponent,Culture.duelists,LocationComplexTemplate.duel_location_complex,,,,sho_duel_map_a,,,,,,,,,
duel_location_12,Duel Location,决斗地点,DuelLocationComponent,Culture.duelists,LocationComplexTemplate.duel_location_complex,,,,sho_duel_map_a,,,,,,,,,
duel_location_13,Duel Location,决斗地点,DuelLocationComponent,Culture.duelists,LocationComplexTemplate.duel_location_complex,,,,sho_duel_map_c,,,,,,,,,
duel_location_14,Duel Location,决斗地点,DuelLocationComponent,Culture.duelists,LocationComplexTemplate.duel_location_complex,,,,sho_duel_map_b,,,,,,,,,
duel_location_15,Duel Location,决斗地点,DuelLocationComponent,Culture.duelists,LocationComplexTemplate.duel_location_complex,,,,sho_duel_map_c,,,,,,,,,
duel_location_16,Duel Location,决斗地点,DuelLocationComponent,Culture.duelists,LocationComplexTemplate.duel_location_complex,,,,sho_duel_map_a,,,,,,,,,
duel_location_17,Duel Location,决斗地点,DuelLocationComponent,Culture.duelists,LocationComplexTemplate.duel_location_complex,,,,sho_duel_map_a,,,,,,,,,
duel_location_18,Duel Location,决斗地点,DuelLocationComponent,Culture.duelists,LocationComplexTemplate.duel_location_complex,,,,sho_duel_map_b,,,,,,,,,
duel_location_19,Duel Location,决斗地点,DuelLocationComponent,Culture.duelists,LocationComplexTemplate.duel_location_complex,,,,sho_duel_map_b,,,,,,,,,
duel_location_20,Duel Location,决斗地点,DuelLocationComponent,Culture.duelists,LocationComplexTemplate.duel_location_complex,,,,sho_duel_map_c,,,,,,,,,
duel_location_21,Duel Location,决斗地点,DuelLocationComponent,Culture.duelists,LocationComplexTemplate.duel_location_complex,,,,sho_duel_map_c,,,,,,,,,
duel_location_22,Duel Location,决斗地点,DuelLocationComponent,Culture.duelists,LocationComplexTemplate.duel_location_complex,,,,sho_duel_map_a,,,,,,,,,
duel_location_23,Duel Location,决斗地点,DuelLocationComponent,Culture.duelists,LocationComplexTemplate.duel_location_complex,,,,sho_duel_map_c,,,,,,,,,
duel_location_24,Duel Location,决斗地点,DuelLocationComponent,Culture.duelists,LocationComplexTemplate.duel_location_complex,,,,sho_duel_map_a,,,,,,,,,
duel_location_25,Duel Location,决斗地点,DuelLocationComponent,Culture.duelists,LocationComplexTemplate.duel_location_complex,,,,sho_duel_map_a,,,,,,,,,
duel_location_26,Duel Location,决斗地点,DuelLocationComponent,Culture.duelists,LocationComplexTemplate.duel_location_complex,,,,sho_duel_map_b,,,,,,,,,
duel_location_27,Duel Location,决斗地点,DuelLocationComponent,Culture.duelists,LocationComplexTemplate.duel_location_complex,,,,sho_duel_map_c,,,,,,,,,
duel_location_28,Duel Location,决斗地点,DuelLocationComponent,Culture.duelists,LocationComplexTemplate.duel_location_complex,,,,sho_duel_map_b,,,,,,,,,
duel_location_29,Duel Location,决斗地点,DuelLocationComponent,Culture.duelists,LocationComplexTemplate.duel_location_complex,,,,sho_duel_map_c,,,,,,,,,
duel_location_30,Duel Location,决斗地点,DuelLocationComponent,Culture.duelists,LocationComplexTemplate.duel_location_complex,,,,sho_duel_map_a,,,,,,,,,
duel_location_31,Duel Location,决斗地点,DuelLocationComponent,Culture.duelists,LocationComplexTemplate.duel_location_complex,,,,sho_duel_map_b,,,,,,,,,
duel_location_32,Duel Location,决斗地点,DuelLocationComponent,Culture.duelists,LocationComplexTemplate.duel_location_complex,,,,sho_duel_map_b,,,,,,,,,
duel_location_33,Duel Location,决斗地点,DuelLocationComponent,Culture.duelists,LocationComplexTemplate.duel_location_complex,,,,sho_duel_map_a,,,,,,,,,
duel_location_34,Duel Location,决斗地点,DuelLocationComponent,Culture.duelists,LocationComplexTemplate.duel_location_complex,,,,sho_duel_map_a,,,,,,,,,
duel_location_35,Duel Location,决斗地点,DuelLocationComponent,Culture.duelists,LocationComplexTemplate.duel_location_complex,,,,sho_duel_map_a,,,,,,,,,
duel_location_36,Duel Location,决斗地点,DuelLocationComponent,Culture.duelists,LocationComplexTemplate.duel_location_complex,,,,sho_duel_map_a,,,,,,,,,
duel_location_37,Duel Location,决斗地点,DuelLocationComponent,Culture.duelists,LocationComplexTemplate.duel_location_complex,,,,sho_duel_map_b,,,,,,,,,
duel_location_38,Duel Location,决斗地点,DuelLocationComponent,Culture.duelists,LocationComplexTemplate.duel_location_complex,,,,sho_duel_map_a,,,,,,,,,
duel_location_39,Duel Location,决斗地点,DuelLocationComponent,Culture.duelists,LocationComplexTemplate.duel_location_complex,,,,sho_duel_map_b,,,,,,,,,
duel_location_40,Duel Location,决斗地点,DuelLocationComponent,Culture.duelists,LocationComplexTemplate.duel_location_complex,,,,sho_duel_map_c,,,,,,,,,
duel_location_41,Duel Location,决斗地点,DuelLocationComponent,Culture.duelists,LocationComplexTemplate.duel_location_complex,,,,sho_duel_map_b,,,,,,,,,
duel_location_42,Duel Location,决斗地点,DuelLocationComponent,Culture.duelists,LocationComplexTemplate.duel_location_complex,,,,sho_duel_map_a,,,,,,,,,
duel_location_43,Duel Location,决斗地点,DuelLocationComponent,Culture.duelists,LocationComplexTemplate.duel_location_complex,,,,sho_duel_map_a,,,,,,,,,
duel_location_44,Duel Location,决斗地点,DuelLocationComponent,Culture.duelists,LocationComplexTemplate.duel_location_complex,,,,sho_duel_map_a,,,,,,,,,
duel_location_45,Duel Location,决斗地点,DuelLocationComponent,Culture.duelists,LocationComplexTemplate.duel_location_complex,,,,sho_duel_map_b,,,,,,,,,
duel_location_46,Duel Location,决斗地点,DuelLocationComponent,Culture.duelists,LocationComplexTemplate.duel_location_complex,,,,sho_duel_map_a,,,,,,,,,
duel_location_47,Duel Location,决斗地点,DuelLocationComponent,Culture.duelists,LocationComplexTemplate.duel_location_complex,,,,sho_duel_map_b,,,,,,,,,
sho_port_KY5_2,Port Niujima,臼杵渡口,PortLocation,Culture.neutral_culture,LocationComplexTemplate.port_location_complex,,,,,,,,,sho_duel_map_a,,,,
sho_port_SHI2_1,Port Kurose,黑濑渡口,PortLocation,Culture.neutral_culture,LocationComplexTemplate.port_location_complex,,,,,,,,,sho_duel_map_a,,,,
sho_port_KY11,Port Hinoe,日野江渡口,PortLocation,Culture.neutral_culture,LocationComplexTemplate.port_location_complex,,,,,,,,,sho_duel_map_a,,,,
sho_port_SHI1,Port Nakamura,中村渡口,PortLocation,Culture.neutral_culture,LocationComplexTemplate.port_location_complex,,,,,,,,,sho_duel_map_a,,,,
sho_port_SHI5,Port Okou,冈丰渡口,PortLocation,Culture.neutral_culture,LocationComplexTemplate.port_location_complex,,,,,,,,,sho_duel_map_a,,,,
sho_port_SHI7,Port Ushiki,牛岐渡口,PortLocation,Culture.neutral_culture,LocationComplexTemplate.port_location_complex,,,,,,,,,sho_duel_map_a,,,,
sho_port_SHI6,Port Amagiri,天雾渡口,PortLocation,Culture.neutral_culture,LocationComplexTemplate.port_location_complex,,,,,,,,,sho_duel_map_a,,,,
sho_port_SHI14,Port Yuzuki,汤筑渡口,PortLocation,Culture.neutral_culture,LocationComplexTemplate.port_location_complex,,,,,,,,,sho_duel_map_a,,,,
sho_port_castle_CHU2,Port Kounomine,高岭渡口,PortLocation,Culture.neutral_culture,LocationComplexTemplate.port_location_complex,,,,,,,,,sho_duel_map_a,,,,
sho_port_village_CHU12_1,Port Onomichi,尾道渡口,PortLocation,Culture.neutral_culture,LocationComplexTemplate.port_location_complex,,,,,,,,,sho_duel_map_a,,,,
sho_port_CHU6,Port Okayama,冈山渡口,PortLocation,Culture.neutral_culture,LocationComplexTemplate.port_location_complex,,,,,,,,,sho_duel_map_a,,,,
sho_port_castle_AMA1,Port Kono,国府尾渡口,PortLocation,Culture.neutral_culture,LocationComplexTemplate.port_location_complex,,,,,,,,,sho_duel_map_a,,,,
sho_port_village_AMA1_1,Port Nishinoshima,西之岛渡口,PortLocation,Culture.neutral_culture,LocationComplexTemplate.port_location_complex,,,,,,,,,sho_duel_map_a,,,,
sho_port_KY8,Port Kumamoto,隈本渡口,PortLocation,Culture.neutral_culture,LocationComplexTemplate.port_location_complex,,,,,,,,,sho_duel_map_a,,,,
sho_port_KY10,Port Muranaka,佐嘉渡口,PortLocation,Culture.neutral_culture,LocationComplexTemplate.port_location_complex,,,,,,,,,sho_duel_map_a,,,,
sho_port_castle_KY2,Port Matsuyama,松山渡口,PortLocation,Culture.neutral_culture,LocationComplexTemplate.port_location_complex,,,,,,,,,sho_duel_map_a,,,,
sho_port_KY1,Port Koyama,高山渡口,PortLocation,Culture.neutral_culture,LocationComplexTemplate.port_location_complex,,,,,,,,,sho_duel_map_a,,,,
sho_port_castle_KY10,Port Izumi,和泉渡口,PortLocation,Culture.neutral_culture,LocationComplexTemplate.port_location_complex,,,,,,,,,sho_duel_map_a,,,,
sho_port_village_KY10_2,Port Dozaki,堂崎渡口,PortLocation,Culture.neutral_culture,LocationComplexTemplate.port_location_complex,,,,,,,,,sho_duel_map_a,,,,
sho_port_castle_KY6,Port Izaku,伊作渡口,PortLocation,Culture.neutral_culture,LocationComplexTemplate.port_location_complex,,,,,,,,,sho_duel_map_a,,,,
sho_port_KY2,Port Uchi,内城渡口,PortLocation,Culture.neutral_culture,LocationComplexTemplate.port_location_complex,,,,,,,,,sho_duel_map_a,,,,
sho_port_village_KY1_1,Port Takasu,高须渡口,PortLocation,Culture.neutral_culture,LocationComplexTemplate.port_location_complex,,,,,,,,,sho_duel_map_a,,,,
sho_port_KY3,Port Sadowara,佐土原渡口,PortLocation,Culture.neutral_culture,LocationComplexTemplate.port_location_complex,,,,,,,,,sho_duel_map_a,,,,
sho_port_village_AMA1_2,Port Chiburi,知夫里渡口,PortLocation,Culture.neutral_culture,LocationComplexTemplate.port_location_complex,,,,,,,,,sho_duel_map_a,,,,
sho_port_village_CHU5_2,Port Mihonoseki,美保关渡口,PortLocation,Culture.neutral_culture,LocationComplexTemplate.port_location_complex,,,,,,,,,sho_duel_map_a,,,,
sho_port_castle_CHU11,Port Aoki,青木渡口,PortLocation,Culture.neutral_culture,LocationComplexTemplate.port_location_complex,,,,,,,,,sho_duel_map_a,,,,
sho_port_village_CHU10_2,Port Miyaura,宫浦渡口,PortLocation,Culture.neutral_culture,LocationComplexTemplate.port_location_complex,,,,,,,,,sho_duel_map_a,,,,
sho_port_CHU4,Port Iwami,石见渡口,PortLocation,Culture.neutral_culture,LocationComplexTemplate.port_location_complex,,,,,,,,,sho_duel_map_a,,,,
sho_port_village_CHU3_1,Port Susa,须佐渡口,PortLocation,Culture.neutral_culture,LocationComplexTemplate.port_location_complex,,,,,,,,,sho_duel_map_a,,,,
sho_port_village_CHU1_1,Port Akamagazeki,赤间关渡口,PortLocation,Culture.neutral_culture,LocationComplexTemplate.port_location_complex,,,,,,,,,sho_duel_map_a,,,,
sho_port_village_CHU11_1,Port Nakanosho,中之庄渡口,PortLocation,Culture.neutral_culture,LocationComplexTemplate.port_location_complex,,,,,,,,,sho_duel_map_a,,,,
sho_port_KIN1,Port Himeji,姬路渡口,PortLocation,Culture.neutral_culture,LocationComplexTemplate.port_location_complex,,,,,,,,,sho_duel_map_a,,,,
sho_port_KIN2,Port Osaka,大坂渡口,PortLocation,Culture.neutral_culture,LocationComplexTemplate.port_location_complex,,,,,,,,,sho_duel_map_a,,,,
sho_port_KIN3,Port Sakai,堺渡口,PortLocation,Culture.neutral_culture,LocationComplexTemplate.port_location_complex,,,,,,,,,sho_duel_map_a,,,,
sho_port_KIN9,Port Sumoto,洲本渡口,PortLocation,Culture.neutral_culture,LocationComplexTemplate.port_location_complex,,,,,,,,,sho_duel_map_a,,,,
sho_port_KIN4,Port Toya,鸟屋渡口,PortLocation,Culture.neutral_culture,LocationComplexTemplate.port_location_complex,,,,,,,,,sho_duel_map_a,,,,
sho_port_KIN7,Port Kutsuki,朽木渡口,PortLocation,Culture.neutral_culture,LocationComplexTemplate.port_location_complex,,,,,,,,,sho_duel_map_a,,,,
sho_port_KIN8,Port Konosumiyama,此隅山渡口,PortLocation,Culture.neutral_culture,LocationComplexTemplate.port_location_complex,,,,,,,,,sho_duel_map_a,,,,
sho_port_KIN5,Port Toba,鸟羽渡口,PortLocation,Culture.neutral_culture,LocationComplexTemplate.port_location_complex,,,,,,,,,sho_duel_map_a,,,,
sho_port_KIN6,Port Nagashima,长岛渡口,PortLocation,Culture.neutral_culture,LocationComplexTemplate.port_location_complex,,,,,,,,,sho_duel_map_a,,,,
sho_port_CHUB2,Port Masuyama,增山渡口,PortLocation,Culture.neutral_culture,LocationComplexTemplate.port_location_complex,,,,,,,,,sho_duel_map_a,,,,
sho_port_CHUB1,Port Oyama,尾山渡口,PortLocation,Culture.neutral_culture,LocationComplexTemplate.port_location_complex,,,,,,,,,sho_duel_map_a,,,,
sho_port_CHUB3,Port Yoita,与板渡口,PortLocation,Culture.neutral_culture,LocationComplexTemplate.port_location_complex,,,,,,,,,sho_duel_map_a,,,,
sho_port_CHUB4,Port Shishiga,狮子城渡口,PortLocation,Culture.neutral_culture,LocationComplexTemplate.port_location_complex,,,,,,,,,sho_duel_map_a,,,,
sho_port_CHUB5,Port Shimoda,下田渡口,PortLocation,Culture.neutral_culture,LocationComplexTemplate.port_location_complex,,,,,,,,,sho_duel_map_a,,,,
sho_port_CHUB6,Port Hamamatsu,滨松渡口,PortLocation,Culture.neutral_culture,LocationComplexTemplate.port_location_complex,,,,,,,,,sho_duel_map_a,,,,
sho_port_KA4,Port Okubo,大久保渡口,PortLocation,Culture.neutral_culture,LocationComplexTemplate.port_location_complex,,,,,,,,,sho_duel_map_a,,,,
sho_port_KA1,Port Odawara,小田原渡口,PortLocation,Culture.neutral_culture,LocationComplexTemplate.port_location_complex,,,,,,,,,sho_duel_map_a,,,,
sho_port_KA2,Port Edo,江户渡口,PortLocation,Culture.neutral_culture,LocationComplexTemplate.port_location_complex,,,,,,,,,sho_duel_map_a,,,,
sho_port_KA3,Port Iinuma,饭沼渡口,PortLocation,Culture.neutral_culture,LocationComplexTemplate.port_location_complex,,,,,,,,,sho_duel_map_a,,,,
